Export;EXP-2023-01 (20230815 03:48);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO;uur;µg/m³;20230716 00:00;20230716 01:00;0.11;;-0.14;0.6;0.05;2.54;0.21;0.83;1.57;5.82;0.1;-0.07;;1.7;0.24;-0.04;0.26;0.43;-0.45;-0.01;0.53;0.59;0.08;0.37;4.15;0.1;1.12;-0.05;-0.04;1.73;1.48;3.17;0;0.12;1.18;0.5;5.93;0.7;0.65;0.05;0.25;0.41;0.07;3.01;-0.1
NO;uur;µg/m³;20230716 01:00;20230716 02:00;0.13;;-0.09;0.28;0.14;0.45;0;0.32;0.67;1.97;0.13;0;;0.76;0.25;0.85;0.09;0.6;-0.42;-0.17;0.32;0.55;-0.01;0.25;3.77;0.14;0.85;-0.1;0.01;0.85;1.13;2.73;0.1;0.12;1.27;0.33;3.31;0.42;0.49;-0.03;0.23;0.24;0.15;2.21;0.09
NO;uur;µg/m³;20230716 02:00;20230716 03:00;0.02;;-0.18;0.05;0.22;0.33;0.12;0.22;-0.33;2.4;-0.1;0.02;;0.75;0.11;0.1;0.06;0.34;-0.3;-0.05;0.17;0.46;0.06;0.11;2.21;-0.06;0.65;-0.12;0.05;0.47;0.5;2.5;0.06;0.11;1.26;0.27;3.65;0.39;0.51;0.01;0.19;0.35;0.11;1.54;0
NO;uur;µg/m³;20230716 03:00;20230716 04:00;0.14;;-0.07;0.06;0.11;0.35;0;0.32;-0.35;1.32;0.05;0.06;;0.83;0.2;-0.09;-0.09;0.28;-0.45;-0.04;0.27;0.48;0.07;0.17;1.09;0;0.41;-0.04;0.16;0.74;1.1;2.15;0.06;0.28;1.39;0.51;2.92;2.04;0.51;0.04;0.2;0.23;0.05;1.83;0.04
NO;uur;µg/m³;20230716 04:00;20230716 05:00;0;;-0.08;0.06;0.14;0.35;0.02;0.43;-0.74;0.53;-0.16;0.07;;0.45;0.12;0.18;-0.02;0.28;-0.38;0.14;0.06;0.26;-0.06;0.25;2.98;0.09;0.58;-0.04;0.02;0.33;0.84;2.59;-0.06;0.19;0.84;0.31;1.8;0.74;0.53;0.08;0.19;0.25;0.17;2.27;0.07
NO;uur;µg/m³;20230716 05:00;20230716 06:00;0.33;;0.07;-0.04;0.17;0.3;0.27;0.48;-0.72;0.94;0.06;0.07;;0.68;0.23;0.34;0.12;0.59;-0.21;0.29;0.46;0.31;0.01;0.59;2.42;0.02;0.3;0.14;0.25;0.58;0.77;1.97;0.28;0.3;0.52;0.47;0.44;0;0.79;0.25;0.31;0.37;0.24;1.73;0.04
NO;uur;µg/m³;20230716 06:00;20230716 07:00;0.43;;0.2;0.33;0.25;0.49;0.61;0.73;-0.98;1.51;0.3;0.32;;0.74;0.19;0.01;0.14;0.87;0.06;0.99;0.44;0.8;0.13;1.12;3.38;0.12;0.61;0.38;0.46;0.63;0.97;2.55;0.59;0.64;0.85;0.91;1.16;0.17;0.9;0.42;0.41;0.81;0.32;1.97;0.23
NO;uur;µg/m³;20230716 07:00;20230716 08:00;0.46;;0.46;0.45;0.28;0.97;0.57;0.46;-1.24;1.61;0.56;0.37;;0.69;0.49;0.54;0.34;1;0.11;0.99;0.63;0.71;0.38;1.33;3.28;0.42;0.76;0.51;0.46;0.89;1.12;3.47;0.75;0.92;1.11;0.89;1.04;0.28;1.69;0.49;0.46;0.93;0.65;2.38;0.26
NO;uur;µg/m³;20230716 08:00;20230716 09:00;0.76;;0.68;0.51;0.42;0.8;0.66;1.25;-0.88;1.59;0.63;0.3;;0.61;0.32;0.53;0.58;1.23;0.03;0.67;0.42;0.99;0.36;1.32;4.02;0.76;1.6;0.4;0.35;1.47;1.59;3.76;0.63;0.83;0.66;0.62;1.46;0.36;1.01;0.28;0.58;0.65;0.52;3.39;0.22
NO;uur;µg/m³;20230716 09:00;20230716 10:00;0.6;;0.46;0.58;0.49;0.31;0.44;1.01;-0.2;3.86;0.66;0.37;;0.41;0.34;-0.02;0.45;0.98;0.15;0.5;0.6;2.96;0.41;1.4;6.11;0.74;1.87;0.28;0.33;1.78;1.58;4.78;0.56;0.55;0.47;0.45;1.88;0.3;0.93;0.26;0.6;0.47;0.56;4.05;0.36
NO;uur;µg/m³;20230716 10:00;20230716 11:00;0.63;;0.24;0.73;0.39;0.86;0.13;1.44;-0.22;4.34;0.45;0.59;;0.54;0.48;0.27;0.55;1.42;0.01;0.7;0.51;1.79;0.63;1.23;9.56;0.67;2.58;0.26;0.35;1.96;2.19;5.86;0.47;0.61;0.56;0.55;1.94;0.14;0.83;0.17;0.4;0.53;0.48;4.14;0.3
NO;uur;µg/m³;20230716 11:00;20230716 12:00;0.51;;0.26;1.16;0.5;0.65;0.51;2.03;0.99;4.34;0.51;0.75;;0.57;0.29;0.36;0.42;1.42;0.15;0.86;0.53;3.01;0.6;1.39;7.4;0.11;2.91;0.14;0.3;2.22;2.99;5.93;0.57;0.47;0.32;0.72;2.76;0.94;0.87;0.22;0.4;0.42;0.44;8.01;0.21
NO;uur;µg/m³;20230716 12:00;20230716 13:00;0.48;;0.45;1.46;0.46;0.61;0.74;2.17;1.41;5.3;0.92;0.44;;0.63;0.24;0.12;0.52;0.92;0.44;0.86;0.52;3.77;0.72;1.8;7.92;0.19;3.92;0.26;0.3;2.68;2.93;6.93;0.52;0.62;0.11;0.43;2.92;1.53;0.84;0.2;0.36;0.4;0.44;9.47;0.22
NO;uur;µg/m³;20230716 13:00;20230716 14:00;0.51;;-0.06;1.42;0.51;0.59;0.27;2.32;1.59;4.43;0.63;0.22;;0.45;0.36;0.47;0.44;0.81;-0.1;0.39;0.49;5.31;0.59;1.64;7.52;0.12;4.07;0.08;0.3;2.62;3.36;7.33;0.47;0.39;0.39;0.6;5.45;0.67;1.1;0.11;0.35;0.48;0.23;8.61;0.23
NO;uur;µg/m³;20230716 14:00;20230716 15:00;0.53;;-0.06;1.52;0.37;0.64;0.28;2.31;0.87;3.5;0.64;0.25;;0.24;0.23;0.04;0.33;1.19;-0.1;0.32;0.53;5.54;0.86;1.55;8.67;0.19;4.36;0.1;0.33;2;2.4;6.74;0.16;0.17;0.34;0.31;5.04;0.55;0.96;0.07;0.39;0.36;0.3;7.55;0.04
NO;uur;µg/m³;20230716 15:00;20230716 16:00;0.51;;-0.08;1.16;0.45;0.62;0.45;2.5;0.65;4.33;0.63;0.24;;0.36;0.2;0.6;0.31;1.23;-0.15;0.21;0.54;4.99;0.96;1.22;5.37;0.15;2.8;0.1;0.27;1.98;2.58;7.07;0.32;0.31;0.6;0.33;4.75;1.12;0.77;0.04;0.45;0.42;0.28;5.84;0.08
NO;uur;µg/m³;20230716 16:00;20230716 17:00;1.14;;0;1.08;0.36;0.52;0.23;2.53;1.86;5.16;0.81;0.29;;0.37;0.35;0.3;0.44;0.97;-0.3;0.26;0.5;4.91;0.88;1.31;8.27;8.19;4.34;0.2;0.3;2.09;2.67;6.75;0.33;0.35;0.92;0.31;5.05;0.5;0.85;0.14;0.53;0.26;0.18;6.42;0.1
NO;uur;µg/m³;20230716 17:00;20230716 18:00;0.4;;-0.07;0.9;0.23;0.58;0.29;2.43;0.56;2.63;0.27;0.05;;0.3;0.41;0.5;0.54;0.68;-0.21;0.15;0.63;4.7;0.9;1.35;8.39;3.62;2.23;0.15;0.36;1.32;2.32;5.91;0.2;0.43;0.56;0.53;3.86;0.34;0.83;0.11;0.25;0.65;0.12;4.87;0.25
NO;uur;µg/m³;20230716 18:00;20230716 19:00;1.09;;-0.19;1.24;0.24;0.94;0.54;1.42;-0.11;3.38;0.15;0.03;;0.23;0.2;0.45;0.56;0.72;-0.05;0.23;0.37;4.76;0.56;1.11;8.18;4.83;2.69;0.15;0.21;1.17;2.61;9.2;0.26;0.28;0.53;0.43;3.1;2.29;0.81;-0.05;0.39;0.42;0.19;5.7;0.18
NO;uur;µg/m³;20230716 19:00;20230716 20:00;0.89;;-0.29;1.85;0.16;0.69;0.11;1.95;-0.34;6.08;0.19;0.2;;0.21;0.22;0.36;0.33;0.49;-0.23;0.04;0.14;5.6;0.32;0.63;9.98;4.9;2.75;0.03;0.09;3.31;2.8;10.41;0.07;0.1;0.94;0.41;3.2;1.11;0.55;0.11;0.26;0.54;0.25;5.93;-0.06
NO;uur;µg/m³;20230716 20:00;20230716 21:00;0.41;;-0.23;1.79;0.12;0.13;0.13;1.6;0.2;3.42;3.36;0.08;;0.26;0.13;-0.23;0.11;0.57;-0.21;0.05;0.13;3.21;0.1;0.9;10.94;4.64;1.96;-0.04;0.07;3.54;2.23;10.57;-0.14;0.19;0.21;0.28;3.21;0.33;0.33;0.07;0.15;0.51;0.26;5.16;-0.03
NO;uur;µg/m³;20230716 21:00;20230716 22:00;0.05;;-0.01;3.1;0.17;0.52;-0.01;0.82;0.67;3.13;3.04;-0.02;;0.56;0.05;0.5;0.13;0.54;-0.42;0.02;0.27;3.72;0.23;0.39;8.98;4.1;1.9;-0.02;0.05;2.31;1.84;10.71;-0.09;0.2;0.05;0.34;5.39;1.92;0.53;0.08;0.2;1.46;0.12;5.05;-0.09
NO;uur;µg/m³;20230716 22:00;20230716 23:00;0.29;;-0.02;3.7;0.38;1.07;-0.1;0.46;0.9;3.14;0.06;0.15;;0.4;0.05;0.28;0.13;0.23;-0.33;0.03;0.07;2.23;0.06;0.32;6.33;0.87;1.56;0.02;0.09;1.77;1.94;9.37;0.2;0.39;0.19;0.35;5.66;0.88;0.36;0.17;0.2;1.1;0.12;3.92;0.02
NO;uur;µg/m³;20230716 23:00;20230717 00:00;0.28;;0.16;1.22;0.27;0.72;0.01;0.59;0.01;2.1;0.12;0.17;;0.93;0.23;0.2;0.16;0.28;-0.16;0.1;0.18;0.77;0.02;0.44;4.62;6.71;1.29;0.02;0.15;1.01;2.94;4.6;0.16;-0.04;0.34;0.41;5.41;1.6;0.61;0.21;0.19;0.56;0.11;2.81;-0.07
NO;uur;µg/m³;20230717 00:00;20230717 01:00;0.19;;0.15;0.88;0.27;0.95;-0.11;0.24;0.58;0.35;0.31;0.19;;1.46;0.02;-0.82;0.13;0.41;0.36;-0.05;0.33;0.47;-0.12;0.16;2.3;2.87;0.97;0.11;0.24;0.72;0.29;3.39;0.4;0.3;1.87;0.24;3.12;1.17;0.14;0.19;0.12;0.47;0.16;1.45;0.1
NO;uur;µg/m³;20230717 01:00;20230717 02:00;0.11;0.41;0.13;-0.11;0.06;1.31;-0.14;0.25;0.32;0.6;0.1;0.15;;1.29;0.01;-0.56;-0.04;0.3;0.31;0.09;0.48;0.58;-0.17;0.17;1.38;0.58;0.52;0.07;0.08;0.21;0.71;2.36;0.46;0.18;1.28;0.35;1.81;0.87;0.27;0.07;0.09;0.51;0.12;0.69;-0.01
NO;uur;µg/m³;20230717 02:00;20230717 03:00;0.09;0.24;0.12;-0.06;0.07;1.21;-0.04;0.01;0.49;0.81;0.1;0.13;;1.28;-0.06;-0.2;-0.11;0.25;0.28;-0.13;0.64;0.02;-0.23;0.26;1.39;0.04;0.4;0.09;0.2;0.44;0.3;2.45;0.24;0.37;0.56;0.46;1.42;0.7;0.3;0.12;0.16;0.19;0.17;0.45;0.07
NO;uur;µg/m³;20230717 03:00;20230717 04:00;0.15;0.33;0.02;0.34;0.07;1.31;-0.17;0.04;0.36;1.12;0.05;0.06;;1.28;-0.05;-0.72;0.13;0.14;0.28;0.15;0.37;0.19;-0.14;0.41;1.55;0.15;0.68;0.11;0.23;0.28;0.64;3.39;0.39;0.34;0.67;0.32;1.25;0.98;0.21;0.06;0.05;0.34;0.16;0.97;-0.11
NO;uur;µg/m³;20230717 04:00;20230717 05:00;0.41;0.29;0.29;1.19;0.3;1.97;-0.1;0.53;1.95;3.81;0.34;0.3;;1.33;0.02;-0.08;0.06;0.39;0.57;0.2;0.47;1.29;0;1.43;11.27;0.58;0.96;0.11;0.1;0.39;1.05;8.81;0.31;0.31;0.91;0.44;2.18;0.76;0.38;0.18;0.15;0.35;0.02;2.19;-0.06
NO;uur;µg/m³;20230717 05:00;20230717 06:00;1.84;0.55;0.81;3.78;0.46;1.79;0.26;2.85;5.91;12.78;1.16;0.31;;1.48;0.22;-0.56;0.19;1.15;0.71;0.5;0.47;2.98;0.64;3.91;12.33;9.94;4.92;0.62;0.33;3.19;4.36;15.28;0.68;0.69;3.41;0.85;3.37;1.12;0.96;0.48;0.35;0.89;0.4;7.46;0.31
NO;uur;µg/m³;20230717 06:00;20230717 07:00;1.83;1.36;2.67;9.09;1.93;1.88;0.73;3.57;9.89;18.76;1.91;1.01;;1.88;0.69;-0.17;0.33;2.78;1.22;0.95;0.74;5.73;1.19;5.59;6.49;1.67;12.94;0.97;1.16;3.4;5.95;14.23;1.48;1.09;2.02;1.91;5.5;1.51;1.73;0.94;0.53;1.23;0.77;15.01;0.93
NO;uur;µg/m³;20230717 07:00;20230717 08:00;1.94;2.13;1.22;4.31;1.8;2.28;1.14;5.91;8.34;14.08;1.9;2.14;;1.78;1.27;1.31;0.58;3.7;1.79;1.6;0.72;8.79;1.44;3.1;6.32;1.18;21.12;1.28;2.47;5;4.75;12.83;1.9;1.85;2.47;1.61;6.44;1.64;1.9;1.36;0.54;1.25;0.38;16.21;1.1
NO;uur;µg/m³;20230717 08:00;20230717 09:00;1.99;1.53;0.62;3;0.69;2.14;0.81;5.04;7.01;12.43;1.88;1.55;;2.01;0.85;0.25;0.58;2.8;1.58;1.31;1.04;6.24;1.19;2.9;8.14;0.79;16.91;1.31;1.12;4.62;3.79;8.94;2.25;1.72;1.92;1.28;6.55;1.7;1.34;1.39;0.54;1.04;0.72;13.28;0.65
NO;uur;µg/m³;20230717 09:00;20230717 10:00;1.46;0.86;0.52;2.12;0.72;1.85;0.64;4.71;5.07;13.8;1.64;1.31;;2.31;0.69;-0.44;0.47;3.11;1.46;1.12;0.85;3.78;1.04;4.91;5.6;0.54;17.66;1.17;0.71;3.32;3.17;9.06;1.61;0.98;1.78;1.39;7.5;1.53;1.36;1;0.32;0.88;0.33;8.82;0.6
NO;uur;µg/m³;20230717 10:00;20230717 11:00;1.55;0.76;0.3;3.01;0.35;1.27;0.23;3.91;6.21;9.85;1.51;0.65;0.94;1.94;0.62;0.33;0.59;3.99;1.07;1.12;0.86;6.44;1.05;4.5;5.97;0.91;9.01;0.76;1;2.31;5.47;8.81;1.17;1.03;1.55;0.82;7.63;1.85;1.01;0.72;0.22;0.85;0.26;4.19;0.31
NO;uur;µg/m³;20230717 11:00;20230717 12:00;1.31;0.61;0.28;2.12;0.37;0.9;0.45;2.54;5.8;9.18;0.99;0.57;0.75;1.38;0.09;-0.32;0.71;3.52;1.22;1.3;;6.72;1.31;4.07;4.8;0.68;7.06;0.57;1.01;4.3;3.2;9.85;1.3;1.25;1.17;0.66;6.06;1.49;1.14;0.43;0.31;0.61;0.35;5.56;0.36
NO;uur;µg/m³;20230717 12:00;20230717 13:00;1.31;0.58;0.33;3.11;0.38;0.9;0.18;3.58;5.19;9.1;1.04;0.4;0.63;0.95;0.13;-0.67;0.7;3.22;0.62;1.07;;5.72;1.24;2.91;3.87;0.73;6.95;0.51;0.53;4.09;3.65;10.29;1.16;1.06;0.72;1.76;6.3;0.99;0.98;0.24;0.29;0.29;1.55;5.49;0.3
NO;uur;µg/m³;20230717 13:00;20230717 14:00;0.93;0.83;0.24;2.49;0.26;0.84;0.26;3.84;6.27;10.06;0.64;0.34;0.69;0.93;0.15;-0.44;0.4;2.15;0.64;1.12;;6.82;1.09;3.21;6.57;0.94;6.31;0.58;0.46;1.92;3.45;10.47;1.01;0.72;0.43;0.89;7.15;1.61;1.42;0.33;0.25;0.74;0.35;3.09;0.19
NO;uur;µg/m³;20230717 14:00;20230717 15:00;0.59;0.93;0.17;3.25;0.25;0.93;0.25;6.15;5.53;10.79;0.86;0.4;0.41;1.19;0.14;0.13;0.52;2.01;1.01;1.08;;6.73;1.07;2.95;8.43;0.93;7.2;0.36;0.52;4.4;4.47;9.21;1.27;0.89;0.45;0.78;8.86;1.12;0.93;0.68;0.24;0.79;0.52;5.18;0.33
NO;uur;µg/m³;20230717 15:00;20230717 16:00;1.73;0.65;0.4;4.26;0.39;0.7;0.43;5.21;11.5;13.93;0.77;0.67;0.9;;0.19;-0.52;0.51;2.01;0.98;0.97;1.09;6.1;1.14;2.1;7.28;0.52;5.57;0.48;0.53;3.53;3.51;8.64;0.98;0.89;0.38;0.47;7.37;1.72;0.52;0.44;0.19;0.75;0.32;2.83;0.2
NO;uur;µg/m³;20230717 16:00;20230717 17:00;1.07;1.67;0.06;3.88;0.19;0.86;0.56;5.44;10.42;9.67;0.69;0.38;1.41;0.86;0.3;-0.55;0.93;1.16;0.65;1.3;1.07;6.96;1.61;1.45;9.38;0.92;5.12;0.53;0.6;3.56;3.61;8.51;1.52;1.46;0.39;0.6;6.75;1.19;0.71;0.36;0.29;0.58;0.12;3.35;0.32
NO;uur;µg/m³;20230717 17:00;20230717 18:00;1.02;1.23;0.41;6.85;0.61;0.57;0.41;4.33;4.25;5.73;0.47;0.41;0.6;0.63;0.21;-0.53;0.91;1.59;0.39;0.29;0.67;6.54;0.92;0.72;5.89;0.7;5.52;0.54;0.73;1.84;2.91;6.88;0.92;0.49;0.59;0.67;6.73;1.08;0.71;0.27;0.25;0.43;0.21;2.02;0.44
NO;uur;µg/m³;20230717 18:00;20230717 19:00;1.02;1.42;0.44;3.74;0.44;0.72;0.12;2.7;2.25;4.56;0.29;0.22;0.38;0.49;0.07;-0.4;0.33;1.37;0.37;0.24;0.95;4.63;1.03;1.52;4.88;0.55;3.03;0.28;0.56;1;2.07;8.31;0.73;0.62;1.01;0.56;5.82;1.26;0.42;0.25;0.29;0.42;0.17;2.37;0.32
NO;uur;µg/m³;20230717 19:00;20230717 20:00;0.53;0.25;0.35;5.46;0.54;0.34;-0.04;4.84;2.74;2.81;0.2;0.27;0.3;0.5;0.27;-0.69;0.44;1.19;0.4;0.38;0.77;3.41;0.76;0.82;4.86;0.45;2.41;0.29;0.29;2.16;2.09;7.96;0.72;0.74;0.54;0.46;5.54;0.81;0.37;0.09;0.21;0.32;0.45;2.27;0.01
NO;uur;µg/m³;20230717 20:00;20230717 21:00;0.53;2.02;0.35;6.32;0.31;0.5;-0.05;4.46;4.14;6.52;0.15;0.04;0.26;0.44;-0.02;-0.35;0.22;0.45;0.35;0.26;0.55;3.71;0.24;0.6;3.13;0.69;2.8;0.34;0.3;1.12;1.28;8.3;0.48;0.26;0.29;0.28;5.84;0.6;0.42;0.07;0.12;0.34;0.54;1.88;0.14
NO;uur;µg/m³;20230717 21:00;20230717 22:00;0.78;1.68;1.5;4.72;0.64;0.8;-0.14;2.41;9.03;3.48;0.21;0.05;0.41;1.13;0.01;-0.06;0.14;0.55;0.3;0.09;0.43;4.48;-0.12;0.24;7.39;0.51;2.46;0.15;0.07;2.02;1.62;7.73;0.41;0.24;0.34;0.26;1.96;0.85;0.34;0.09;0.18;0.26;0.94;5.93;0.04
NO;uur;µg/m³;20230717 22:00;20230717 23:00;0.5;2.12;1.61;3;0.94;2.59;-0.11;2.35;7.23;14.11;1;0.21;2.57;3.5;-0.06;-0.4;0.23;0.35;0.22;0.21;0.06;3.95;-0.1;0.24;10.91;0.27;2.18;0.13;0.22;1.17;2.34;7.31;0.35;0.32;0.39;0.38;6.73;0.89;0.32;0.07;0.13;0.19;0.16;4.59;-0.02
NO;uur;µg/m³;20230717 23:00;20230718 00:00;0.47;0.71;1.16;1.77;0.57;3.59;-0.13;1.5;7.36;5.4;1.03;0.36;1.62;7.27;-0.08;-1.12;0.3;0.32;0.33;0.18;0.35;1.49;-0.15;0.17;9.28;0.26;1.21;0.1;0.14;0.57;1.42;4.91;0.51;0.26;0.55;1.16;13.51;1.08;0.34;0.16;0.02;0.27;0.24;1.87;0.04
NO;uur;µg/m³;20230718 00:00;20230718 01:00;3.09;;0.42;1.53;0.88;2;0.08;2.04;1.59;6.85;0.65;0.28;0.44;9.46;0.23;-0.65;0.41;0.45;-0.22;-0.32;0.06;0.67;0.14;0.41;3.84;0.24;1.11;0.16;0.24;0.59;0.93;5.87;0.55;-0.02;0.52;0.32;9.79;1.16;0.82;0.23;-0.03;0.23;0.16;1.68;0.06
NO;uur;µg/m³;20230718 01:00;20230718 02:00;2.89;;0.4;0.49;0.78;3.39;0.08;1.47;1.49;2.3;0.31;0.06;0.57;7.89;0.21;-0.48;0.31;0.78;-0.31;-0.46;-0.09;0.51;0.09;0.43;4.09;0.36;0.72;0.15;0.32;0.28;0.93;4.28;0.47;0.17;0.63;0.28;8.52;0.86;1.08;0.18;-0.07;0.19;0.12;1.84;0.05
NO;uur;µg/m³;20230718 02:00;20230718 03:00;3.38;;0.32;1.07;0.51;3.35;0.23;0.55;0.56;2.28;1.02;0.04;0.51;8.54;0.3;-0.23;0.26;0.54;-0.08;-0.36;0.15;0.4;0.21;0.66;3.05;0.16;0.66;0.31;0.19;0.1;2.17;5.41;0.39;0.22;1.14;0.45;5.14;1.21;0.54;0.06;-0.1;0.09;0.29;0.89;-0.07
NO;uur;µg/m³;20230718 03:00;20230718 04:00;4.88;;0.34;1.07;0.51;2.77;0.19;0.38;0.25;3.81;0.64;0.05;0.45;11.44;0.26;-0.37;0.41;0.4;-0.04;-0.44;0.42;0.54;0.07;0.47;5.96;0.03;1.35;0.3;0.15;0.09;2.09;5.82;0.46;0.98;0.96;0.45;7.14;1.15;0.14;0.2;-0.12;0.05;0.21;1.35;0.07
NO;uur;µg/m³;20230718 04:00;20230718 05:00;6.75;;0.54;5.39;0.63;1.05;0.34;1.35;3.47;12.53;0.7;-0.04;0.59;8.69;0.23;-0.9;0.86;0.57;1.38;0;0.2;0.98;0.57;0.7;31.2;0.19;3.35;0.37;0.41;0.59;3.03;16.23;0.65;0.64;0.71;1.81;7.19;1.36;0.81;0.4;0.07;0.27;0.3;1.95;0.14
NO;uur;µg/m³;20230718 05:00;20230718 06:00;8.72;;2.85;10.54;2.63;4.44;0.95;3.89;21.01;31.75;2.33;2.97;5.46;8.25;0.97;-0.09;2.79;2.15;0.64;1.76;1.32;3.98;2.55;5.4;34.47;5.54;6.11;1.67;2.15;9.47;14.22;27.34;2.11;1.46;2.88;4.58;12.13;4.72;1.78;1.28;2.56;0.77;0.84;14.59;0.59
NO;uur;µg/m³;20230718 06:00;20230718 07:00;6.8;;1.96;26.22;4.2;4.73;3.4;8.19;22.43;41.99;5.58;3;5.21;5.77;1.27;1.11;6.95;4.7;1.4;7.47;5.07;8.56;5.12;7.22;35.39;6.07;15.61;4.37;4.46;6.25;12.79;25.16;4.51;4.21;4.91;7.67;13.01;6.26;2.83;3.1;1.23;1.55;1.27;19.04;1.61
NO;uur;µg/m³;20230718 07:00;20230718 08:00;4.62;;1.4;13.41;2.06;3.37;2.23;7.07;11.13;28.37;8.98;4.41;3.06;3.85;1.79;2.43;6.73;6.13;2.23;6.7;6.82;9.97;4.02;8.96;31.26;6.92;18.65;5.65;4.62;6.59;7.95;18.74;6.01;3.87;2.94;5.16;8.21;4.15;4.17;4.46;1.91;2.63;;24.21;3.2
NO;uur;µg/m³;20230718 08:00;20230718 09:00;5.89;;1.49;8.92;1.22;2.06;4.39;3.98;6.84;21.27;5.65;4.9;2.52;2.46;3.34;2.53;4.96;7.43;3.63;4.38;6.19;9.93;4.37;9.61;25.74;5.83;14.82;4.86;8.07;5.41;5.84;16.55;3.95;7.14;3.37;6.3;9.6;3.21;3.69;3.37;2.18;2.2;;16.47;3.01
NO;uur;µg/m³;20230718 09:00;20230718 10:00;5.66;;1.75;5.89;1.31;1.78;5.19;;2.54;18.98;4.35;2.72;1.08;1.27;2.66;1.15;4.48;8.42;3.45;3.93;3.74;8.05;4.72;9.58;24.77;2.82;11.07;3.51;5.15;4.33;4.3;12.73;3.02;4.89;1.88;5.84;7.23;1.89;2.64;2.75;2.51;1.22;;17.2;1.89
NO;uur;µg/m³;20230718 10:00;20230718 11:00;3.25;;1.3;5.51;0.9;1.32;2.33;;2.54;12.91;2.4;1.53;1.12;0.85;3.1;0.85;3.33;6.7;2.5;2.56;3.27;8.1;3.46;8.48;19.74;3.68;20.16;2.33;4.42;4.55;5.04;12.43;2.69;2.68;1.22;2.56;4.11;0.97;1.46;1.84;2.43;1.54;;8.35;0.8
NO;uur;µg/m³;20230718 11:00;20230718 12:00;2.26;;0.55;5.34;1.39;1.11;0.98;4.17;4.6;11.94;1.19;0.89;1.15;0.81;3.25;-0.22;3.29;5.4;1.02;0.97;2.52;10.66;2.66;6.49;17.97;3.46;8.85;1.05;4.58;2.48;3.36;12.67;1.49;1.29;0.77;1.4;5.25;0.88;1.57;1.34;1.65;0.56;0.69;11.92;0.46
NO;uur;µg/m³;20230718 12:00;20230718 13:00;1.63;;0.91;6.7;1.49;0.85;1.38;3.26;2.78;11.3;0.68;2.27;0.44;0.67;1.94;-0.32;2.71;5.4;0.43;0.68;2.54;9.78;1.83;3.99;8.65;1.31;6.41;0.77;1.26;2.16;1.99;10.56;0.88;0.7;0.39;1.73;7.22;0.58;1.3;1.08;2.87;0.35;0.12;6.56;0.58
NO;uur;µg/m³;20230718 13:00;20230718 14:00;1;;0.43;6.82;0.96;0.78;1.13;3.76;3.53;11.34;1.14;0.63;0.86;0.52;1.19;-0.5;1.93;3.45;0.23;0.26;1.87;7.3;2.46;3.45;3.25;0.99;19.19;0.66;1.11;2.58;3.02;9.01;0.64;0.35;0.21;0.62;5.13;1.48;1.11;0.55;1.78;0.35;0.37;10.59;0.32
NO;uur;µg/m³;20230718 14:00;20230718 15:00;0.89;;0.01;4.51;0.71;0.83;0.63;4.71;4.47;8.52;0.38;0.87;0.3;0.27;0.85;0.72;1.83;2.63;-0.11;0.42;1.49;7.63;1.73;5.14;2.53;0.36;13.85;1.17;0.83;2.82;3.82;8.11;0.59;0.15;0.22;0.35;7.77;1.02;1.1;0.49;0.51;3.95;-0.01;18.36;0.44
NO;uur;µg/m³;20230718 15:00;20230718 16:00;1.09;;0.11;6.9;0.33;0.79;0.44;3.66;5.45;7.22;0.37;0.4;0.3;0.36;0.45;0.18;2.01;2.33;0.13;-0.09;1.1;7.89;1.21;3.61;1.6;0.42;4.73;0.62;0.53;1.81;2.28;9.67;0.76;0.17;0.05;0.64;7.06;0.63;1;0.36;0.47;0.25;0.37;14;0.08
NO;uur;µg/m³;20230718 16:00;20230718 17:00;1.06;;0.1;4.32;0.67;0.75;0.56;3.7;4.79;4.44;0.33;0.34;1.48;0.3;0.39;-0.52;3.13;1.67;-0.05;-0.1;1.97;6.03;1.68;5.17;2.91;0.4;4.18;0.57;0.5;1.62;2.16;9.35;0.76;0.44;0.04;4.2;8.87;0.22;0.69;0.05;0.58;0.69;0.02;10.55;0.18
NO;uur;µg/m³;20230718 17:00;20230718 18:00;0.77;;0.1;5.41;0.32;0.66;0.26;1.98;1.07;1.31;0.2;0.78;0.17;-0.04;0.31;1.27;1.15;1.48;1.65;0.14;0.59;5.96;1.1;3.92;1.18;0.42;2.23;1.25;0.38;0.82;1.48;9.09;0.48;0.61;0.01;0.92;5.09;0.49;0.54;0.17;0.24;0.38;0.04;8.63;0.13
