Export;EXP-2023-001 (20231012 16:58);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO;uur;µg/m³;20230915 00:00;20230915 01:00;0.27;0.5;0.93;1.46;0.37;0.63;0.32;1.45;1.26;3.23;0.8;0.09;1.09;2.04;0.2;0.3;0.39;0.35;0.29;0.8;0.45;0.96;0.22;0.52;4.39;0.29;0.21;0.12;0.28;0.5;3.83;0.59;0.42;0.08;0.02;7.59;3.35;1.07;0.21;0.43;0.29;0.32;0.1;2.52;0.34
NO;uur;µg/m³;20230915 01:00;20230915 02:00;0.24;0.68;0.95;1.24;0.26;3.61;0.28;2.11;1.2;3.27;0.53;0.02;1.06;1.55;0.23;0.24;0.19;0.19;0.37;1.06;0.29;0.34;0.18;0.65;2.76;0.31;0.75;0.14;0.27;0.66;1.78;1.06;0.35;0.22;0.02;3.91;3.74;1.92;0.1;0.47;0.26;0.22;0.15;2.27;0.27
NO;uur;µg/m³;20230915 02:00;20230915 03:00;0.14;0.51;0.89;3.1;0.29;1.24;0.38;1.94;1.33;4.21;0.49;0.1;0.68;1.55;0.19;0.55;0.29;0.4;0.19;1.14;0.25;0.66;0.29;3.4;3.38;0.36;0.27;0.09;0.24;0.46;1.38;0.96;0.3;0.01;0.03;5.41;2.68;1.67;-0.01;0.53;0.35;0.26;0.03;4.73;0.18
NO;uur;µg/m³;20230915 03:00;20230915 04:00;0.43;0.49;0.85;1.43;0.24;1.65;0.45;1.4;1.1;3.54;0.58;-0.13;0.75;0.9;0.21;0.47;0.28;0.58;0.15;3.86;0.51;0.35;0.28;1.91;7.12;0.29;0.25;0.07;0.36;0.42;1.45;0.5;0.46;-0.01;0.02;7.78;3.94;1.27;-0.05;0.61;0.32;0.46;0.09;5;0.22
NO;uur;µg/m³;20230915 04:00;20230915 05:00;0.46;0.54;1.08;8.5;0.46;5.78;0.46;2.46;5.51;15.01;0.81;0.66;1.07;2.23;0.24;0.3;0.43;0.84;0.31;1.11;0.43;1.63;0.55;5.68;33.22;0.44;3.07;0.1;0.73;0.33;2.92;0.64;0.52;0.19;-0.02;13.51;3.65;0.84;0.42;0.4;0.3;0.49;0.11;12.49;0.36
NO;uur;µg/m³;20230915 05:00;20230915 06:00;1.21;6.46;3.78;16.64;0.74;9.65;0.61;6.94;11.22;42.11;2.28;4.22;2.37;4.4;0.25;0.48;1.23;1.52;0.33;1.83;0.24;6.88;0.72;13.06;48.38;0.38;16.6;0.09;0.49;0.93;16.7;1.02;1.05;0.27;0.01;20.67;13.12;3.44;3.35;0.31;0.62;1.3;1.05;15.77;0.33
NO;uur;µg/m³;20230915 06:00;20230915 07:00;2.63;7.64;19.93;45.14;2.91;22.8;0.99;9.94;10.9;61.84;8.05;14;7.77;6.12;0.63;1.12;6.75;5.49;2.83;9.66;1.66;14.8;9.5;77.91;48.76;0.62;31.08;0.4;1.93;6.21;40.68;1.75;9.23;1.99;0.64;39.81;30.73;3.44;3.39;0.91;0.94;1.67;1.1;33.29;0.94
NO;uur;µg/m³;20230915 07:00;20230915 08:00;6.81;10.02;14.77;44.39;9.9;23.03;2.94;15.39;16.22;47.56;16.85;19.07;7.29;9.73;3.6;4.64;11.33;12.73;11.86;8.11;7.16;27.53;17.43;61.44;58.96;1.7;39.02;1.45;7.91;19.08;32.59;5.06;12.98;9.37;3.59;24.29;41;7.99;4.47;3.28;1.75;2.79;2.93;30.46;3.93
NO;uur;µg/m³;20230915 08:00;20230915 09:00;6.49;6.26;18.88;21.07;10.89;16.41;4.07;13.84;12.8;33.68;11.78;14.32;7.47;9.93;3.6;6.73;12.45;21.76;6.55;10.21;8.39;24.75;10.84;33.18;52.65;2.98;23.16;2.43;8.97;13.03;21.1;9.2;7.77;10.4;4.73;6.58;32.32;15.65;5.64;4.38;2.93;2.72;4.46;27.74;5.25
NO;uur;µg/m³;20230915 09:00;20230915 10:00;5.04;4.92;10.89;20.75;8.14;15.54;2.78;12.93;10.82;23.27;6.01;8.79;7.95;6.74;3.94;7.72;7.99;22.38;5.68;7.56;5.63;15.66;7.99;19.44;39.6;2.45;17.58;2.62;6.26;4.15;17.89;6.17;5.24;5.96;4.07;5.53;32.03;14.18;5.63;4.39;3.81;2.37;2.48;22.81;5.25
NO;uur;µg/m³;20230915 10:00;20230915 11:00;3.64;3.98;3.65;11.43;3.96;11.32;1.37;6.62;6.51;14.55;4.12;5.74;3.34;5.42;;1.56;3.7;7.79;5.48;6.69;3.96;5.81;3.62;6.96;17.54;1.65;13.12;1.74;4.73;3.61;14.28;3.19;2.88;2.8;1.64;2.23;23.48;11.53;2.81;1.86;2.96;1.11;1.15;21.95;2.45
NO;uur;µg/m³;20230915 11:00;20230915 12:00;1.8;2.56;1.43;6.41;1.31;2.19;0.56;4.38;4.6;12.11;1.72;3.4;2.7;3.45;;1.16;1.46;4.16;3.84;5.32;1.93;4.63;1.58;3.24;14.05;1.01;6.42;0.84;1.78;3.3;9.63;1.93;1.87;1.8;0.71;1.65;14.5;8.83;1.35;1.82;1.09;0.47;0.43;18.55;0.76
NO;uur;µg/m³;20230915 12:00;20230915 13:00;1.02;1.36;0.67;6.91;1.18;1.96;0.37;4.54;3.96;9.42;0.61;;1.18;1.34;;0.49;0.9;3.63;1.68;3.04;1.3;2.86;1.21;4.29;11.46;1.01;5.86;0.46;1.14;2.67;10.62;1.53;1.42;1.55;0.17;1.63;9.93;8.05;1.79;0.78;0.39;0.42;0.22;12.63;0.52
NO;uur;µg/m³;20230915 13:00;20230915 14:00;0.56;0.75;0.23;5.73;1.1;-0.05;0.21;3.42;1.78;11.63;0.48;;0.55;0.84;0.49;0.52;0.57;3.6;1.26;2.47;0.99;1.71;0.66;4.88;14.3;0.63;4.95;0.49;1.14;2.8;8.36;0.76;1.19;0.69;0.46;2.63;6.12;2.91;0.45;0.84;0.33;0.38;0.41;12.86;0.46
NO;uur;µg/m³;20230915 14:00;20230915 15:00;0.34;0.35;0.21;3.88;0.57;0.24;-0.04;3;3.08;12.39;0.56;0.77;0.54;0.47;0.44;0.47;0.73;2.74;1.07;2.03;0.54;2.61;1.04;4.38;16.33;0.49;3.85;0.35;0.84;1.58;10.9;1.25;1.01;0.23;-0.06;1.63;6.54;1.62;1.24;0.72;0.37;0.37;0.23;8.22;0.41
NO;uur;µg/m³;20230915 15:00;20230915 16:00;0.43;0.41;0.7;5.91;0.35;0.48;0.03;4.12;2.31;13.3;0.32;1.28;0.82;0.31;0.2;0.72;0.76;2.03;0.69;1.18;0.89;2.91;0.49;2.3;21.12;0.46;3.69;0.25;0.63;2.09;6.35;0.51;0.46;0.48;-0.2;1.48;6.1;1.13;0.8;0.8;0.13;0.33;0.22;10.61;0.21
NO;uur;µg/m³;20230915 16:00;20230915 17:00;0.37;0.3;0.22;7.4;0.38;0.15;0.07;4.96;2.77;11.24;0.32;0.51;0.48;0.4;0.14;0.31;0.52;0.89;0.35;0.81;0.81;1.32;0.56;1.06;25.65;0.34;2.67;0.26;0.5;2.37;6.22;1.2;0.38;0.21;-0.19;1.03;3.41;0.57;0.41;0.98;0.45;0.35;0.23;8.53;0.47
NO;uur;µg/m³;20230915 17:00;20230915 18:00;0.49;0.31;0.2;6.28;0.42;0.22;-0.04;7.75;1.46;6.68;0.58;0.72;0.53;0.38;-0.02;0.61;0.47;0.45;0.7;0.67;0.4;1.35;0.77;0.56;16.8;0.4;3.96;0.17;0.49;1.16;10.84;0.49;0.42;0.17;-0.32;1.45;3.95;0.89;0.79;0.68;0.15;0.28;0.3;12.34;0.46
NO;uur;µg/m³;20230915 18:00;20230915 19:00;0.27;0.65;0.23;4.13;0.21;4.21;0.08;8.25;2.18;7.98;0.58;0.42;0.46;0.62;0.07;0.59;0.27;0.91;1.15;0.87;0.46;1.17;0.23;0.47;16.36;0.42;1.4;0.14;0.37;0.48;11.17;0.5;0.29;0.09;-0.14;0.74;4.79;0.63;0.37;0.63;0.23;0.37;0.08;7.83;0.33
NO;uur;µg/m³;20230915 19:00;20230915 20:00;0.56;0.43;0.99;3.6;0.33;2.9;0.07;9.65;3.07;2.87;1.25;1.61;0.37;0.53;-0.04;0.32;0.31;0.58;0.47;0.8;0.4;0.58;0.19;8.89;20.78;0.3;0.51;0.09;0.3;0.49;9.71;2.96;0.26;-0.08;-0.17;1.43;10.93;4.02;-0.05;0.73;0.45;0.44;0.17;11.06;3.54
NO;uur;µg/m³;20230915 20:00;20230915 21:00;0.31;0.63;0.59;6.15;0.32;1.34;0.21;8.7;3.54;1.99;1.42;0.27;0.35;2.99;-0.04;0.39;0.52;0.25;0.27;0.9;0.22;0.86;0.74;16.8;21.38;0.3;0.17;0.15;0.45;0.42;8.86;0.64;0.46;-0.1;-0.15;6.2;9.05;2.73;0.79;0.67;0.18;1.53;0.02;29.7;0.7
NO;uur;µg/m³;20230915 21:00;20230915 22:00;0.36;0.25;1.23;6.93;0.31;1.54;0.22;4.26;4.06;1.37;0.05;0.14;0.42;1.01;0;0.26;0.38;0.74;0.48;1.01;0.46;1.36;0.68;4.23;15.84;0.3;0.48;0.09;0.4;0.56;6.58;0.38;0.25;0;-0.08;6.85;8.16;2.5;2.09;0.72;0.19;3.44;0.13;18.81;0.39
NO;uur;µg/m³;20230915 22:00;20230915 23:00;0.49;0.16;3.26;8.99;0.34;1.22;0.21;2.96;3.42;7.31;0.46;0.07;0.6;1.13;0.17;0.11;0.41;0.4;1.24;1.02;0.53;2.33;2.51;0.04;18.21;0.29;0.6;0.15;0.42;0.48;6.52;0.33;0.56;-0.03;-0.09;4.53;8.71;2.25;1.84;0.89;0.12;3.9;0.15;18.51;0.63
NO;uur;µg/m³;20230915 23:00;20230916 00:00;0.42;0.26;0.7;10.77;0.4;1.49;0.28;2.31;2.99;5.38;0.36;0;0.63;1.95;0.08;0.35;0.44;0.33;0.18;1.03;0.27;1.53;0.93;0.05;16.69;0.23;4.39;0.08;0.43;0.35;6.26;0.21;0.65;0.09;0.16;12.06;7.61;0.32;0.91;0.9;0.15;2.26;0.73;23.3;0.42
NO;uur;µg/m³;20230916 00:00;20230916 01:00;0.57;0.66;0.87;1.75;0.59;;0.48;1.21;1.08;1.16;2.83;0.56;0.67;3.63;0.36;0.27;0.46;0.53;0.22;0.21;0.54;2.07;0.41;3.15;8.75;0.39;0.45;0.24;0.35;0.47;2.79;0.35;0.24;0.7;0.52;22.77;5.37;1.81;-0.07;0.42;0.03;0.89;0.04;10.76;0.41
NO;uur;µg/m³;20230916 01:00;20230916 02:00;0.21;0.4;0.78;2.48;0.59;2.32;0.55;1.45;2.19;2.72;1.4;0.62;0.47;2.17;0.4;0.59;0.37;0.35;0.04;0.16;0.29;1.51;0.25;10.29;6.44;0.24;0.2;0.21;0.16;0.48;1.64;0.41;0.13;0.52;0.64;9.13;5.94;0.84;0.3;0.54;0.07;1.88;0.04;12.2;0.31
NO;uur;µg/m³;20230916 02:00;20230916 03:00;0.46;0.61;0.52;4.13;0.82;2.27;0.44;0.88;3.24;2.44;1.05;0.54;0.85;1.24;0.41;0.48;0.36;0.97;0.08;0.33;0.4;1.58;0.13;7.39;4.94;0.18;1.58;0.17;0.12;0.49;3.12;0.13;0.23;0.48;0.87;13.49;3.08;1.04;0.42;0.63;0.05;2.09;-0.08;6.22;0.13
NO;uur;µg/m³;20230916 03:00;20230916 04:00;0.72;0.64;1.23;2.04;0.69;3.65;0.47;0.85;4.2;2.27;1.39;0.51;1;3.45;0.35;0.47;0.27;0.42;0.05;0.75;0.4;0.75;0.23;7.61;4.84;-0.01;0.09;0.17;0.17;0.55;1.34;0.22;0.14;1.21;2.44;15.58;3.88;1.13;0.12;0.56;0.04;1.01;0.02;6.83;0.49
NO;uur;µg/m³;20230916 04:00;20230916 05:00;0.3;1.25;2.52;4.58;0.55;2.39;0.49;1.54;4.12;4.88;0.98;0.89;1.36;2.39;0.3;0.27;0.38;0.56;1.94;1.81;0.21;1.41;0.29;13.51;11.31;0.19;0.22;0.2;0.22;1.01;1.82;0.71;0.2;1.91;1.78;9.04;3.23;1.14;0.07;0.41;0.06;0.45;-0.08;7.93;0.09
NO;uur;µg/m³;20230916 05:00;20230916 06:00;1.77;1.65;3.06;3.53;0.65;4.11;0.67;3.65;6.42;13.16;1.19;1.5;2.31;4.48;0.53;0.53;0.38;1.23;1.02;0.22;0.16;0.96;0.89;26.8;17.05;0.29;0.21;0.19;0.39;1.09;3.38;0.94;0.4;3.52;1.21;24.23;15.52;1.23;0.99;0.77;0.03;1.01;0.25;7.28;0.17
NO;uur;µg/m³;20230916 06:00;20230916 07:00;13.37;9.46;4.65;14.26;1.74;9.64;1.15;6.14;12.97;14.05;2.44;2.77;4.51;9.17;1.39;1.13;0.69;1.83;3.99;0.77;0.42;2.1;2.12;34.79;16.94;0.28;0.65;0.71;0.48;4.27;8.35;0.78;2.73;3.63;1.28;27.38;13.93;2.87;7.35;1.29;1.05;4.22;0.9;17.65;0.35
NO;uur;µg/m³;20230916 07:00;20230916 08:00;10.36;8.64;6.15;44.42;6.37;14.79;2.52;11.8;14.67;22.9;5.97;5.48;6.9;7.32;3.08;3.86;3.22;7.43;9.97;2.15;3.53;3.75;4.32;23.37;29.05;0.71;10.5;1.77;1.46;3.64;15.04;2.79;5.46;5.5;6.58;14.82;17.13;6.02;10.66;2.85;2.91;5.17;3.31;17.16;3.48
NO;uur;µg/m³;20230916 08:00;20230916 09:00;4.54;6.16;2.45;28.48;4.41;10.6;3.63;10.05;10.42;10.93;6.5;8.56;6.58;5.04;5.16;6.2;4.64;7.83;8.08;3.58;5.85;5.77;6.89;31.4;39.3;0.76;19.38;3.25;2.74;4.56;12.78;3.2;6.33;7.11;3.2;4.56;31.29;10.57;4.93;3.46;3.24;3.56;3.25;19.63;4.53
NO;uur;µg/m³;20230916 09:00;20230916 10:00;3.8;4.23;1.33;8.32;2.11;6.51;2.23;9.55;8.01;7.27;5.54;5.11;7.02;3.82;6.69;11.48;4.33;9.8;6.75;3.85;2.69;9.85;6.07;19.55;45.45;0.72;7.68;3.43;3.52;4.23;14.68;3.47;6.28;6.47;3.57;6.48;32.48;9.34;3.65;10.52;2.28;2.65;3.18;22.69;4.34
NO;uur;µg/m³;20230916 10:00;20230916 11:00;2.95;2.93;0.88;6.07;1.27;3.17;0.99;8.63;5.79;4.23;2.5;3.15;2.99;4.48;3.87;7.34;2.05;4.35;3.07;3.16;1.57;6.64;3.3;10.13;26.17;1.19;5.82;2.34;3.17;2.39;8.15;2.23;2.54;3.43;3.8;1.16;19.75;6.4;1.65;2.47;1.23;2.26;0.88;11.38;1.14
NO;uur;µg/m³;20230916 11:00;20230916 12:00;1.23;1.99;0.42;4.86;0.82;2.38;0.32;7.38;3.62;1.77;2.14;1.84;1.5;2.25;1.64;0.86;1.46;2.84;1.35;2.22;2.11;5.14;2.25;3.74;17.81;0.91;5.17;0.86;3.19;2.91;4.65;2.39;1.19;1.6;1.24;0.17;20.59;4.57;1.09;0.82;0.5;1.89;0.03;9.67;0.41
NO;uur;µg/m³;20230916 12:00;20230916 13:00;1.38;1.57;0.32;3.72;1;1.39;0.17;5.79;2.97;2.81;1.26;1.1;1.17;1.2;1.56;0.66;1.18;2.08;0.86;0.98;1.23;3.38;1.56;2.19;14.47;0.51;3.33;0.72;1.17;1.23;6.55;1.41;0.85;1.1;0.54;0.32;14.77;4.05;0.14;1.38;0.22;1.24;0.18;4.45;0.14
NO;uur;µg/m³;20230916 13:00;20230916 14:00;0.26;1.17;0.12;4.47;0.55;1.27;0.23;5.41;1.68;2.37;1.54;0.97;0.65;0.77;0.93;0.79;0.84;0.94;0.75;0.49;0.83;3.75;0.81;2.05;23.15;0.46;4.11;0.31;0.32;0.74;4.34;0.54;0.25;0.98;0.22;0.78;11.58;2.67;0.28;0.3;0.41;0.57;0.18;8.98;-0.07
NO;uur;µg/m³;20230916 14:00;20230916 15:00;0.19;0.55;0.22;5.43;0.26;1.23;0.03;5.19;1.76;0.89;0.66;0.83;0.45;0.83;0.6;0.86;0.51;1.03;0.59;0.36;1.21;3.69;0.39;1.83;19.52;0.38;2.46;0.23;0.3;0.62;6.09;0.42;0.23;0.96;0.12;0.47;9.14;2.95;0.15;0.36;0.32;0.41;0.11;7.51;0.01
NO;uur;µg/m³;20230916 15:00;20230916 16:00;0.15;0.59;0.14;9.79;0.41;1.45;0.05;6.05;1.64;0.49;0.51;0.69;0.3;0.77;0.31;1.14;0.43;0.4;0.25;-0.12;0.56;2.86;0.12;3.74;26.2;0.41;2.07;0.23;0.32;0.41;5.09;0.36;0.2;0.77;0.45;0.31;9.23;1.46;0.24;0.46;0.12;0.27;0.09;8.54;0.2
NO;uur;µg/m³;20230916 16:00;20230916 17:00;0.33;0.47;0.42;8.29;0.23;2.38;-0.01;4.22;0.46;-0.08;0.26;0.39;0.2;0.42;0.26;2.74;0.77;0.61;0.14;0.02;0.48;5.99;0.16;3.49;20.31;0.4;3.4;0.19;0.38;0.57;1.58;0.15;0.28;0.58;0.23;-0.1;7.83;1.37;-0.08;0.42;0.01;0.19;0.14;7.12;-0.13
NO;uur;µg/m³;20230916 17:00;20230916 18:00;0.11;0.59;0.33;11.25;1.06;2.53;-0.02;3.97;0.93;-0.16;0.34;0.46;0.25;1.98;0.36;1.16;0.88;0.41;0.91;-0.17;0.53;4.46;0.08;4.71;22.84;0.3;4.54;0.17;0.21;0.32;2.56;0.42;0.19;0.39;0.27;-0.15;8.02;1.69;-0.18;0.4;0.14;0.34;0.02;10.5;-0.05
NO;uur;µg/m³;20230916 18:00;20230916 19:00;0.71;0.69;0.22;16.38;0.39;0.8;0.03;5.08;1.65;0.77;0.31;0.36;0.11;1.22;0.26;0.35;0.54;1.26;0.08;0.01;0.2;5.43;0.05;4.16;18.78;0.03;1.1;0.19;0.16;0.36;7.16;0.13;0.12;0.46;0.07;0;13.75;2.39;0;1.21;0.09;0.32;0.07;11.17;0
NO;uur;µg/m³;20230916 19:00;20230916 20:00;-0.09;0.21;0.35;14.18;0.5;2.88;0.07;2.21;1.19;0.33;0.31;0.24;0.13;1.27;0.05;0.38;1.23;0.93;-0.01;-0.1;0.18;6.79;-0.07;3.77;14.04;0.37;0.26;0.22;0.27;1.21;4.41;-0.02;0.04;0.51;-0.15;-0.22;7.22;3.45;-0.2;0.29;0.1;0.29;-0.06;12.12;-0.14
NO;uur;µg/m³;20230916 20:00;20230916 21:00;0.17;0.44;0.46;11.93;0.42;4.22;0.07;2.68;1.15;1.41;0.37;0.39;0.31;1.23;0.14;0.44;0.54;0.56;0;-0.24;0.36;4.41;0.23;1.5;14.83;0.22;-0.01;0.16;0.07;0.27;2.58;0.05;0;0.42;0.01;0.11;10.94;1.17;-0.12;0.27;0.25;0.46;-0.02;10.42;0.02
NO;uur;µg/m³;20230916 21:00;20230916 22:00;0.14;0.65;0.85;4.67;0.33;2.79;0.16;1.27;4.61;-0.22;0.41;0.26;0.32;1.02;0.15;0.28;0.3;0.36;0.28;0.11;0.14;3.11;-0.07;0.46;12.92;0.2;-0.02;0.05;0.02;0.3;2.79;0.04;0.16;0.33;;-0.11;7.86;2.9;-0.23;0.33;0.23;0.56;-0.15;12.55;0.06
NO;uur;µg/m³;20230916 22:00;20230916 23:00;0.25;0.71;0.31;1.98;0.23;2.84;0.28;1.7;2.69;-0.12;0.65;0.21;0.42;2.41;0.21;0.41;0.2;0.63;-0.02;-0.15;0.25;1.1;0.11;0.73;10.84;0.24;0;0.08;0.19;0.38;2.9;0;0.15;0.4;;-0.14;10.09;1.23;-0.19;0.37;0.01;0.39;-0.12;11;0.12
NO;uur;µg/m³;20230916 23:00;20230917 00:00;0;0.7;0.09;2.87;0.33;2.95;0.25;1.13;2.23;-0.03;0.46;0.26;0.38;1.35;0.22;0.68;0.27;1.1;0.13;-0.07;0.34;1.77;0.28;0.52;6.51;0.08;0.78;0.15;0.15;0.14;0.98;0.16;-0.02;0.5;;-0.33;6.81;1.02;-0.24;0.47;0.01;0.53;-0.19;13.55;0.8
NO;uur;µg/m³;20230917 00:00;20230917 01:00;0.33;0.43;0.31;2.56;0.02;4.35;0.13;0.64;0.68;0.07;0.18;0.28;0.12;3.32;0.25;0.4;0.3;1.23;0.51;0.16;-0.01;1.25;0.19;0.99;2.96;0.06;0.56;0.06;0.13;0.25;1.35;0.03;0.22;0.5;;0.14;3.24;0.75;0;0.55;0.11;1.06;0.02;7.52;0.44
NO;uur;µg/m³;20230917 01:00;20230917 02:00;0.22;0.19;0.38;0.22;0.04;2.75;0.02;0.67;0.59;0.14;0.11;0.31;0.17;4.46;0.22;0.16;0.22;0.51;0.54;0.14;-0.16;1.08;0.38;0.64;1.92;0.03;0.11;0.05;-0.01;0.12;0.79;-0.15;-0.13;0.37;;0.24;3.27;0.59;-0.12;0.3;0.11;0.25;0.01;5.11;0.3
NO;uur;µg/m³;20230917 02:00;20230917 03:00;0.19;0.21;0.26;1.11;0.12;0.88;0.14;0.6;-0.23;0.05;0.03;0.1;0.3;2.03;0.25;0.03;0.24;0.44;0.43;-0.02;0.1;1.01;0.27;0.27;1.54;0.09;0.16;0.04;-0.04;0.14;0.77;-0.19;0.07;0.26;;0.11;2.84;0.48;-0.08;0.28;0.03;0.14;0.01;6.99;0.23
NO;uur;µg/m³;20230917 03:00;20230917 04:00;0.15;0.08;0.35;1.03;0.02;0.75;0.14;0.22;-0.24;0.02;-0.06;0.26;0.17;1.27;0.29;0.26;0.23;0.5;0.41;-0.01;-0.22;0.48;0.15;0.25;1.35;0.04;-0.08;0.07;0.15;0.2;1.04;-0.09;0.04;0.3;;0.24;1.3;0.24;-0.09;0.32;0.07;0.11;0.11;1.57;0.28
NO;uur;µg/m³;20230917 04:00;20230917 05:00;0.17;0.06;0.47;1.08;0.17;1.36;0.15;0.7;-0.21;0.01;-0.12;0.19;0.06;1.48;0.21;0.21;0.34;0.15;0.55;-0.12;0.23;0.63;0.26;0.56;2.4;0.07;0.07;0.07;0.19;0.23;0.69;-0.15;0.12;0.42;;0;1.64;0.31;-0.09;0.24;0.05;-0.09;0.06;2.5;0.12
NO;uur;µg/m³;20230917 05:00;20230917 06:00;0.2;0.21;0.88;2.49;0.24;;0.16;0.3;0.91;-0.05;-0.06;0.19;0.02;4.38;0.3;-0.03;0.36;0.03;0.52;0;-0.09;1.61;0.42;0.42;1.73;0.03;-0.16;0.04;0.21;0.13;0.57;-0.11;0.02;0.34;;-0.1;1.87;0.26;0;0.35;0.08;-0.01;-0.03;2.57;-0.02
NO;uur;µg/m³;20230917 06:00;20230917 07:00;;;0.88;;;;0.19;;;;-0.08;;-0.2;;;;;;0.48;0.11;0.1;;0.38;;;0.13;-0.02;0.11;0.2;;;;0.1;;;;;;0.11;0.38;;;;;0.33
NO;uur;µg/m³;20230917 07:00;20230917 08:00;1.09;0.33;1;1.82;0.96;3.54;-0.02;1;2.11;0.01;-0.07;0.51;0.4;1.72;0.61;0.98;0.92;0.43;0.56;0.15;0.04;;0.45;1.03;2.53;0.03;-0.02;0.09;0.37;0.15;0.77;0.04;0.02;0.25;;0.02;3.06;0.62;0.06;0.39;0.21;-0.01;0.18;3.78;0.2
NO;uur;µg/m³;20230917 08:00;20230917 09:00;1.5;0.72;0.81;1.79;0.37;1.48;0.17;5.47;4.96;0.36;0.13;0.62;1.06;0.94;0.87;1.49;0.77;0.19;0.6;0.18;0.06;1.19;0.23;1.69;5.43;0.26;0.92;0.08;0.53;0.27;3.36;-0.02;0;0.31;;-0.1;4;1.37;0.23;0.42;0.2;0.32;0.23;2.8;0.25
NO;uur;µg/m³;20230917 09:00;20230917 10:00;0.84;1.49;0.81;1.79;0.37;1.82;-0.01;3.91;6.32;0.83;0.43;0.95;1.49;2.85;0.68;1.38;0.52;0.37;0.73;0.32;-0.21;1.42;0.33;1.56;5.1;0.03;1.18;0.05;0.25;0.25;3.67;0.1;0.29;0.27;;0.19;5.11;2.03;0.61;0.47;0.21;0.35;0.16;4.92;0.23
NO;uur;µg/m³;20230917 10:00;20230917 11:00;0.79;1.73;0.61;2.26;0.16;2.09;0.25;4.26;5.44;1.62;0.58;1.48;1.92;3.53;0.48;2.21;0.44;0.47;0.9;0.33;0.67;2.04;0.72;1.75;9.7;0.02;2;0.04;0.29;0.36;5.54;0.18;0.27;0.37;;0.33;10.99;4.11;1.02;0.36;0.21;0.38;0.13;4.75;0.19
NO;uur;µg/m³;20230917 11:00;20230917 12:00;0.7;0.42;0.83;1.7;0.31;1.88;0.5;4.53;5.93;6.59;1.87;1.63;1.27;3.09;0.56;1.43;0.51;0.99;0.73;0.46;0.99;2.7;0.74;0.98;13.15;0.2;2.15;0.15;0.36;0.75;6.1;0.16;0.36;0.61;;0.73;12.81;3.53;1.32;0.58;0.54;0.48;0.12;7.52;0.16
NO;uur;µg/m³;20230917 12:00;20230917 13:00;1.01;0.39;0.47;1.94;0.03;1.6;0.77;3.83;2.88;10.34;2.02;1.49;0.64;1.79;1.06;2.83;0.55;1.32;1.43;1.05;0.78;2.87;1.05;0.65;20.02;0.38;4.21;0.19;0.37;1.55;7.36;1.27;0.31;1.27;;1.17;7.42;2.09;1.59;0.32;0.43;0.69;0.34;8.46;0.13
NO;uur;µg/m³;20230917 13:00;20230917 14:00;0.69;0.36;0.36;1.73;0.06;1.37;2.35;2.69;1.92;9.6;1.86;1.21;0.35;1.08;1.34;2.91;0.71;1.17;1.17;0.71;0.54;2.77;0.53;1.78;22.52;0.23;3.37;0.28;0.42;3.05;12.16;0.17;0.83;1.27;;0.86;4.11;1.53;1.13;0.62;0.24;0.66;0.27;11.6;0.41
NO;uur;µg/m³;20230917 14:00;20230917 15:00;0.38;0.2;0.43;3.95;0.1;0.84;2.38;2.95;2.06;8.32;0.81;0.89;0.33;0.87;1.05;1.34;1.13;1.64;1.09;0.85;0.29;2.68;1.21;1.83;23.74;0.15;2.82;0.55;0.63;4.09;6.3;1.83;0.84;1.12;;1.21;5.93;0.86;0.59;0.75;0.37;0.46;0.36;9.26;0.11
NO;uur;µg/m³;20230917 15:00;20230917 16:00;0.67;0.06;0.37;8.77;-0.07;0;0.76;2;1.43;7.7;0.55;1.19;0.15;0.66;0.99;1.32;0.93;0.77;0.83;0.72;-0.13;3.66;1.32;1.09;21.69;0.05;2.92;0.58;0.29;3.71;4.74;7.74;0.42;0.75;;0.73;4.82;1.02;0.92;0.59;0.25;0.35;0.18;9.28;0.39
NO;uur;µg/m³;20230917 16:00;20230917 17:00;0.27;0.16;0.46;10.78;0.12;0.09;0.25;3.17;2.98;7.52;0.83;0.92;0.2;0.64;0.85;0.46;0.98;1.14;0.95;0.62;0.03;3.46;1.24;1.38;19.62;0.12;2.82;0.35;0.19;4.07;6.28;6.3;0.39;0.85;;0.17;4.7;1.98;0.36;0.51;0.26;0.12;0.43;11.51;0.37
NO;uur;µg/m³;20230917 17:00;20230917 18:00;0.46;0.14;0.32;9.75;0.09;0.76;0.13;5.83;2.41;6.51;0.44;0.88;0.26;0.77;1.49;0.07;1.03;1.39;0.97;0.49;0.27;4.53;1.75;1.88;15.68;0.19;2.6;0.36;0.38;2.64;6.56;7.71;0.42;0.93;;0.45;3.06;1.13;0.59;0.47;0.2;0.22;0.38;8.3;0.04
