Export;EXP-2023-01 (20230705 10:04);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO;uur;µg/m³;20230115 15:00;20230115 16:00;1.05;0.55;0.28;1.48;0.44;0.65;0.16;1.07;3.09;3.52;1.02;0.11;0.4;0.29;0.3;0.04;0.08;0.92;0.23;0.53;0.78;9.2;1.06;2.29;2.75;0.21;4.23;0.06;0.16;2.47;2.94;5.37;0.47;0.38;0.52;-0.43;4.67;0.47;;0.16;0.09;-0.21;0.03;0.63;3.79;0.02
NO;uur;µg/m³;20230115 16:00;20230115 17:00;0.81;0.49;0.46;1.62;0.51;0.53;0.04;1.12;3.68;2.73;1.76;0.12;0.29;0.36;0.22;0.06;0.02;0.62;0.14;0.45;0.58;9.2;0.84;2.06;1.52;0.02;3.83;0.05;0.03;3.14;3.55;6.41;0.31;0.03;0.19;-0.32;4.13;0.42;;0.1;0.28;-0.22;-0.02;0.29;2.23;-0.11
NO;uur;µg/m³;20230115 17:00;20230115 18:00;0.84;0.61;0.17;1.37;0.73;0.51;0.01;1.15;3.62;2.89;0.76;0.12;0.24;0.32;0.12;-0.08;0.03;0.26;0.22;0.56;0.27;7.46;0.67;2.04;4.7;0.04;4.08;-0.01;-0.03;2.8;2.79;6.99;0.37;-0.11;0.07;-0.43;3.54;0.39;;0.05;0.13;-0.26;0.11;0.56;3.01;-0.02
NO;uur;µg/m³;20230115 18:00;20230115 19:00;1.1;0.53;0.42;1.28;0.25;0.52;0.02;0.89;2.28;2.49;0.65;0.13;0.35;0.23;0.09;-0.01;-0.19;0.76;0.28;0.46;0.26;3.2;0.3;1.14;4.94;0.08;3.07;-0.11;0.03;2.14;2.56;6.94;0.27;0.1;0.01;0.13;2.08;0.4;;0.07;0.15;-0.18;0.02;0.48;7.34;-0.02
NO;uur;µg/m³;20230115 19:00;20230115 20:00;0.63;0.46;0.41;1.16;0.69;0.41;-0.03;0.79;2.22;2.21;0.51;0.13;0.37;0.36;0.25;-0.09;0.11;0.87;0.14;0.53;0.4;1.96;0.3;0.84;5.21;0.15;3.3;0.11;-0.02;1.7;2.3;8.02;0.14;-0.06;0.12;-0.67;1.97;0.84;;0.05;0.24;-0.2;0.04;0.33;10.72;-0.1
NO;uur;µg/m³;20230115 20:00;20230115 21:00;0.32;0.17;0.27;0.8;0.48;0.21;-0.06;0.41;1.98;1.87;0.53;0.05;0.36;0.48;0.17;0.04;-0.04;0.42;0.21;0.62;0.63;1.44;0.21;0.77;5.2;0.13;2.58;0.15;-0.02;1.9;2.75;7.67;0.4;0.03;0.1;-0.63;2.14;0.8;;0.04;0.19;-0.18;0.02;0.6;11.03;-0.14
NO;uur;µg/m³;20230115 21:00;20230115 22:00;0.47;0.23;0.34;0.35;0.57;0.09;0.09;0.31;1.38;4.04;0.45;0.12;0.26;0.46;0.21;-0.05;-0.12;0.4;0.23;0.38;0.8;1.5;0.19;0.51;3.8;0.14;1.79;0.03;0.04;1.72;2.4;9.38;0.28;0.02;0.03;-0.45;1.98;0.95;;0.05;0.16;-0.23;0.07;0.24;5.37;-0.06
NO;uur;µg/m³;20230115 22:00;20230115 23:00;0.3;0.12;0.22;0.32;0.17;0.11;0;0.37;0.54;1.57;0.29;0.09;0.17;0.35;0.15;0;-0.07;0.48;0.18;0.33;0.22;1.57;0.18;0.41;3.15;0.31;2.05;-0.04;0.06;2.1;1.69;8.68;0.4;0.03;0.05;-0.53;2.91;0.73;;0.05;0.1;-0.18;-0.02;0.68;3.41;-0.11
NO;uur;µg/m³;20230115 23:00;20230116 00:00;0.19;0.12;0.19;0.26;0.38;0.12;0.05;0.27;0.53;0.7;0.21;0.11;0.18;0.41;0.12;0.02;0.24;0.45;0.31;0.14;0.49;1.03;0.07;0.49;3.28;0.48;2.23;-0.09;0.06;1.14;1.34;3.54;0.2;0.05;0.07;-0.39;1.65;0.18;;0.14;0.16;-0.22;0.1;0.58;2.73;-0.12
NO;uur;µg/m³;20230116 00:00;20230116 01:00;0.03;0.14;0.09;0.28;0.1;0.47;0.35;0.3;0.43;0.73;0.18;0.21;0.1;0.25;0.25;0.12;0.9;0.51;0;0.16;-0.54;1.34;0.26;0.46;3.02;0.15;1.24;0.25;0.07;1.3;0.97;3.76;0.26;0.02;0.22;1.37;0.51;0.24;;0.12;-0.01;-0.11;0.15;0.25;1.44;-0.14
NO;uur;µg/m³;20230116 01:00;20230116 02:00;0.07;0.14;-0.07;0.09;0;0.04;0.24;0.1;0.29;0.72;0.03;0.25;0.01;-0.01;0.24;0.17;1.04;0.25;-0.01;0.47;-0.6;0.84;0.13;0.59;1.39;0.1;1.44;0.21;0.1;0.67;0.53;2.49;0.25;-0.1;0.24;1.35;0.54;0.33;;0.11;-0.1;0.01;0.19;0.19;0.57;-0.16
NO;uur;µg/m³;20230116 02:00;20230116 03:00;0.07;0.08;-0.1;0.15;0.56;0.19;0.3;0.07;0.19;0.45;-0.05;0.18;0.16;0.38;0.34;0.14;2.59;0.33;-0.15;0.35;-0.47;0.29;0.22;0.57;0.72;0;0.53;0.12;0.06;0.47;0.55;1.44;0.21;0.07;0.16;0.89;0;0.24;;0.03;-0.01;-0.06;0.11;0.25;0.19;-0.3
NO;uur;µg/m³;20230116 03:00;20230116 04:00;-0.07;-0.02;-0.19;0.17;-0.33;0.17;0.26;0.18;0.12;1.1;0.12;0.09;0.09;0.78;0.36;0.31;1.25;0.22;-0.14;0.33;-0.19;0.26;0.22;0.42;0.52;0.07;0.26;0.21;0.22;0.36;0.54;0.57;0.21;-0.07;0.12;1.84;0.1;0.26;;0.09;0.04;0.17;0.12;0.07;1.31;-0.13
NO;uur;µg/m³;20230116 04:00;20230116 05:00;0.01;0.11;-0.12;0.18;-0.06;0.54;0.15;0.28;0.36;1.98;0.01;0.17;-0.01;1.15;0.28;0.28;1.19;0.34;0;0.47;-0.36;0.36;0.18;0.53;2.21;0.12;0.38;0.1;0.14;0.67;0.8;0.14;0.32;-0.12;0.2;1.22;0.03;0.35;;0.08;0.05;-0.04;0.01;0.33;0.98;-0.19
NO;uur;µg/m³;20230116 05:00;20230116 06:00;0.09;0.2;0.08;1.49;0.35;0.14;0.09;0.68;0.59;4.8;0.14;0.46;0.18;1.25;2.9;0.26;6.61;0.34;-0.04;0.42;-0.46;1.52;0.22;0.7;9.87;0.08;1.59;0.13;0.14;1.04;2.66;0.16;0.22;-0.04;0.3;1.72;0.45;0.44;;0.05;0.07;-0.07;0;-0.05;1.82;-0.19
NO;uur;µg/m³;20230116 06:00;20230116 07:00;0.23;0.23;0.22;3.44;0.24;0.46;0.23;1.65;1.21;13.51;0.4;1.54;0.26;0.78;0.38;0.03;4.71;0.86;0.02;0.77;-0.37;2.53;0.58;2.26;21.01;0.2;16.22;0.15;0.12;3.39;9.74;0.3;0.45;0.13;0.27;1.34;2.83;0.35;;0.27;0.23;0.13;0.16;0.22;8.84;-0.18
NO;uur;µg/m³;20230116 07:00;20230116 08:00;0.15;0.19;0.59;4.71;-0.02;0.64;0.19;2.1;3.46;18.76;0.46;1.44;0.42;0.59;0.25;0.27;7.78;1;0.01;1.07;-0.36;4.66;1.08;7.87;20.04;-0.04;21.99;0.09;0.03;8.47;9.78;0.65;3.65;0.07;0.19;2.74;3.83;0.77;;0.71;0.04;-0.1;0.15;0.13;20.4;-0.25
NO;uur;µg/m³;20230116 08:00;20230116 09:00;0.1;0.54;0.65;7;0.34;0.3;0.25;2.62;4.19;17.34;0.51;1.65;0.55;0.3;0.4;0.12;2.69;2.06;0.38;8.99;-0.55;4.18;1.06;2.51;13.48;-0.02;13.62;0.18;-0.04;10.28;13.1;0.44;10.85;0.06;0.23;2.25;5.69;1.02;;0.4;0.09;-0.06;0.09;0.31;39.13;-0.22
NO;uur;µg/m³;20230116 09:00;20230116 10:00;0.04;0.41;0.24;4.33;0.14;0.59;0.22;2.66;4.61;12.86;0.61;1.29;0.45;0.48;0.49;0.61;3.58;1.94;0.23;5.32;0.01;4.56;0.79;2.27;13.79;0.03;5.47;0.15;0.11;9.11;11.63;0.14;5.1;-0.04;0.21;0.73;4.28;1.13;;0.6;0.31;0.19;0.39;0.36;36.37;0.1
NO;uur;µg/m³;20230116 10:00;20230116 11:00;0.23;0.2;0.38;2.91;0.42;0.75;0.46;3.94;3.07;19.8;0.72;0.45;0.74;0.17;0.59;1.5;6.19;2.3;0.63;1.33;-0.38;5.68;1.49;2.34;9.85;-0.04;4.74;0.4;0.2;5.54;7.42;0.82;2.12;0.25;0.22;3.56;4.33;1.04;;0.56;0.33;0.24;0.26;0.57;26.9;0.39
NO;uur;µg/m³;20230116 11:00;20230116 12:00;0.35;0.41;0.51;3.92;1.14;0.59;0.4;5.65;4.13;20.43;1.39;0.64;0.86;0.62;0.84;0.98;6.67;4.07;0.62;1.46;-0.17;5.67;1.04;1.42;23.1;0.16;5.12;0.44;0.28;6.9;7.44;0.47;4.7;0.28;0.28;5.1;3.4;1.71;;0.65;0.23;0.3;0.22;1.13;29.99;0.23
NO;uur;µg/m³;20230116 12:00;20230116 13:00;0.22;0.64;0.58;2.91;0.32;0.6;0.32;6.84;4.29;24.68;0.95;0.36;0.92;0.72;0.8;1.6;4.17;3.07;0.42;1.28;-0.49;6.28;1.1;2.09;32.22;0.21;7.72;0.44;0.17;9.36;14.6;0.52;1.32;0.49;0.21;3.13;5.66;1.6;;0.55;0.39;0.4;0.16;0.64;19.03;-0.12
NO;uur;µg/m³;20230116 13:00;20230116 14:00;0.16;0.72;0.77;3.72;0.97;0.71;1.78;5.81;4.02;24.93;1.72;1.07;0.97;1.25;0.77;0.79;2.8;2.58;1.26;1.64;0.44;5.64;1.06;2.12;30.69;0.34;10.22;0.52;;15.39;11.54;1.03;5.05;0.24;0.47;2.17;6.87;1.54;;0.46;0.25;0.28;0.26;0.52;22.42;0.1
NO;uur;µg/m³;20230116 14:00;20230116 15:00;0.2;0.5;0.72;4.56;0.57;0.69;0.69;6.45;7.21;27.72;3.5;0.74;1.22;1.52;0.49;0.29;1.81;3.45;1.2;2.26;0.17;6.26;1.13;3;29.26;0.49;16.2;0.85;;14.71;18.3;0.96;3.18;0.55;0.36;2.98;5.67;2.25;;0.65;0.82;0.63;0.38;0.24;33.76;-0.07
NO;uur;µg/m³;20230116 15:00;20230116 16:00;0.39;0.16;0.95;8.26;0.28;0.61;0.68;3.65;10.78;41.84;1.62;0.74;1.44;0.7;0.33;0.28;2.17;3.49;0.94;2.49;-0.4;13.6;2.93;9.36;20.79;0.06;13.88;0.73;0.47;14.08;22.22;7.66;1.55;0.26;0.29;1.35;5.7;2.37;;0.27;0.61;0.15;0.26;0.29;43.18;-0.04
NO;uur;µg/m³;20230116 16:00;20230116 17:00;1.19;0.65;1.63;21.7;0.2;1.06;0.29;3.02;20.13;59.68;4.6;0.42;0.68;0.58;0.5;0.13;1.5;2.07;0.06;3.85;-0.58;14.02;2.68;13.36;1.83;-0.1;9.34;0.29;0.29;13.02;16.97;16.61;0.69;2.24;0.27;8.47;4.48;3.01;;0.54;0.39;1.41;0.12;0.04;35.57;-0.21
NO;uur;µg/m³;20230116 17:00;20230116 18:00;1.3;0.46;0.75;9.57;0.52;1.08;0.3;7.3;27.44;23.68;1.28;0.12;0.61;0.21;0.25;0.1;1.58;1.17;0.19;1.34;-0.63;8.53;1.91;7.66;1.91;-0.04;7.13;0.22;-0.02;11.29;10.12;17.38;0.68;0.36;0.32;7.17;4.84;4.66;;0.25;0.18;-0.08;-0.04;0.34;19.44;-0.05
NO;uur;µg/m³;20230116 18:00;20230116 19:00;2.12;1.25;0.48;3.94;0.18;0.12;0.24;6.05;9.3;2.42;0.3;0.41;0.23;0.43;0.3;-0.01;1.24;0.56;-0.06;0.64;-0.28;7.96;0.84;3.97;0.78;-0.05;0.85;0.09;-0.11;7.42;2.9;13.52;0.46;0.01;0.11;1.41;8.37;1.92;;0.21;0.1;-0.05;0.12;0.21;16.12;-0.25
NO;uur;µg/m³;20230116 19:00;20230116 20:00;2.42;0.6;0.11;1.88;-0.06;0.07;0.25;3.54;3.54;2.36;0.3;0.24;0.18;0.19;0.31;0.08;0.79;0.67;-0.14;0.66;-0.35;6.7;0.95;4.22;0.03;-0.06;0.66;0.17;0.06;1.61;2.04;11.78;0.48;-0.01;0.22;1.04;7.37;1.64;;0.25;0.11;0.13;0.16;0.11;16.83;-0.13
NO;uur;µg/m³;20230116 20:00;20230116 21:00;0.77;0.05;-0.09;1.2;0.04;0.56;0.26;2.16;2.43;5.65;0.16;0.25;0.23;0.14;0.28;0.22;0.61;0.41;0.01;0.73;-0.35;4.48;0.65;3.36;0.1;-0.06;0.47;-0.05;0.05;1.5;1.94;10.26;0.37;-0.07;0.23;1.17;6.34;0.61;;0.39;0.12;-0.07;0.1;0.3;23.11;-0.1
NO;uur;µg/m³;20230116 21:00;20230116 22:00;0.57;0.05;0.08;0.57;-0.12;0.82;0.26;1.25;2.24;4.14;-0.01;0.11;0.26;0.2;0.27;0.05;0.61;0.48;-0.02;0.42;-0.56;3.18;0.39;1.1;0.21;-0.13;1.31;0.12;-0.02;2.47;1.39;6.47;0.2;0.01;0.34;1.13;4.38;0.59;;0.14;0.09;-0.1;0.17;0.35;3.8;-0.08
NO;uur;µg/m³;20230116 22:00;20230116 23:00;0.38;0.14;-0.03;0.89;-0.1;0.18;0.09;1.09;1.94;0.69;0.12;0.08;0.17;0.3;0.19;0.16;0.86;0.27;-0.05;0.15;-0.64;2.25;0.3;1.31;-0.09;0.01;0.14;0.14;0;1.18;0.51;5.35;0.16;-0.19;0.25;0.98;4.69;0.5;;0.38;0.01;0.01;0.09;0;1.44;0.15
NO;uur;µg/m³;20230116 23:00;20230117 00:00;0.29;0.02;-0.06;0.68;-0.13;0.12;0.12;0.41;0.99;0.06;0.11;0.09;0.12;0.04;0.23;0.13;0.27;0.33;-0.14;0.37;-0.82;2.25;0.23;1;0.13;-0.13;0.14;0.02;-0.04;0.81;0.2;3.53;0.16;-0.12;0.29;1.71;2.26;0.21;;0.22;0.13;-0.12;0.05;0.4;0.84;-0.12
NO;uur;µg/m³;20230117 00:00;20230117 01:00;0.46;0.42;-0.06;0.83;-0.09;0.04;-0.04;0.05;0.39;0.2;-0.25;0.07;0.07;0.28;0.22;-0.03;0.07;0.06;0.07;0.49;-1.3;1.78;0.11;0.43;-0.04;0.02;0.26;0.03;-0.05;0.2;0.84;1.91;0.04;0.08;-0.03;-0.98;1.33;0.19;;-0.06;-0.28;-0.08;0.15;0.25;0.42;-0.02
NO;uur;µg/m³;20230117 01:00;20230117 02:00;0.45;0.31;0.09;0.78;-0.04;0.11;0.01;-0.09;0.5;0.26;-0.11;0.24;-0.04;0.17;0.16;-0.07;0.35;0.16;0.13;0.53;-1.11;0.95;-0.05;0.96;-0.17;-0.05;0.1;-0.02;-0.02;0.22;0.44;1.74;0;0.15;0.06;0.14;0.95;0.18;;-0.06;-0.24;-0.15;0.11;0.18;0.06;-0.02
NO;uur;µg/m³;20230117 02:00;20230117 03:00;0.3;0.34;0.04;0.68;-0.11;0;0;-0.1;0.19;0.33;0.49;-0.21;0.11;0.18;0.25;0.01;0.28;0.18;0.1;0.38;-1.35;0.45;0.05;0.89;-0.29;0.1;0.06;-0.08;-0.05;0.31;0.52;1.57;0.05;0.05;0.19;-0.17;0.69;0.11;;-0.16;-0.27;-0.05;0.09;0.25;0.08;-0.1
NO;uur;µg/m³;20230117 03:00;20230117 04:00;0.33;0.25;-0.05;0.54;-0.19;0.28;-0.03;0;1.04;0.65;-0.12;-0.11;0.13;0.19;0.3;0.19;0.25;0.9;0.02;0.49;-0.92;1.14;-0.15;0.37;-0.4;-0.09;0.38;-0.06;-0.11;0.81;0.56;3;-0.01;0.04;-0.05;-0.25;0.48;0.04;;-0.13;-0.26;0.01;0.04;0.67;0.08;0.02
NO;uur;µg/m³;20230117 04:00;20230117 05:00;0.61;0.66;0.04;1.22;-0.3;0.45;0.04;0.23;0.56;1.21;0.01;-0.21;0.04;0.11;0.07;0.31;0.13;0.73;0.02;0.36;-0.97;1.04;0.07;3.69;-0.16;-0.01;1.07;-0.1;0.01;0.59;0.94;4.68;-0.01;0.14;0.02;0.08;1.54;0.16;;-0.13;-0.28;-0.22;0.06;0.54;0.18;0.12
NO;uur;µg/m³;20230117 05:00;20230117 06:00;1.17;1;0.08;1.63;-0.13;0.56;0.06;0.26;2.12;5.94;-0.01;-0.09;0.14;0.32;0.26;0.27;0.13;0.21;0.08;0.65;-1.2;3.14;0.23;7.95;0.4;0.02;1.7;0.03;-0.11;2.38;3.24;14.28;0.13;0.24;0.01;0.1;2.39;0.5;;-0.02;-0.05;0;0.15;0.42;0.39;-0.08
NO;uur;µg/m³;20230117 06:00;20230117 07:00;1.46;0.64;0.09;4.16;-0.1;0.14;0.43;1.38;8.43;22.09;1.97;-0.12;0.61;0.36;0.12;0.27;0.24;11.93;0;1.42;-0.98;6.09;1.2;27.66;4.94;0.2;7.33;-0.24;0.01;8.63;18.09;35.21;0.15;0.22;0.22;-0.12;2.99;0.49;;0.16;-0.11;0.11;0.09;0.06;1.26;0.11
NO;uur;µg/m³;20230117 07:00;20230117 08:00;2.21;1.11;0.08;17.54;0.26;1.39;3.17;1.48;12.64;33.69;6.14;0.14;1.1;0.16;0.3;0.27;0.4;17.12;0.47;4.57;-0.95;15.04;5.12;44.11;10.84;5.86;13.87;0.12;-0.09;18.43;13.25;30.47;0.85;0.45;0.14;0.44;5.65;2.54;;0.17;-0.1;0.09;0.12;0.36;10.84;0.26
NO;uur;µg/m³;20230117 08:00;20230117 09:00;2.6;0.79;2.86;41.27;0.97;1.6;1.85;3.79;30.25;50.79;14.42;0.41;2.92;0.77;1.12;0.32;0.57;6.75;3.57;10.59;-1.39;29.29;29.66;64.33;17.19;2.47;29.62;0.27;0.1;31.08;14.59;30.24;2.36;2.26;0.79;0.16;14.6;3;;0.31;-0.17;0.04;0.14;0.21;8.77;0.3
NO;uur;µg/m³;20230117 09:00;20230117 10:00;2.43;3.2;3.06;16.68;2.47;3.14;1.82;6.2;25.56;52.01;16.28;3.16;3.82;3.22;2.86;2.27;1.32;25.62;2.99;18.59;-0.93;32.48;48.08;78.01;19.09;0.6;19.93;1.71;4.85;26.77;17.53;26.15;8.92;11.03;4.2;2.83;8.74;3.84;;1.28;0.64;0.14;0.48;0.45;21.07;0.84
NO;uur;µg/m³;20230117 10:00;20230117 11:00;5;5.15;3.07;15.32;2.53;7.99;5.5;10.94;21.58;59.98;18.83;17.96;5.14;6.49;6.68;5.07;1.58;55.28;5.91;16.76;-0.97;38.66;63.07;49.13;27.56;0.71;13.92;4.51;17.04;27.04;31.39;35.12;9.58;13.01;7.15;4.94;13.52;6.05;;3.11;2.59;0.07;1.09;0.44;10.32;1.21
NO;uur;µg/m³;20230117 11:00;20230117 12:00;6.47;5.87;2.43;13.22;3.22;8.87;18.63;11.81;19.61;58.87;21.62;20.99;6.98;7.6;11.38;9.8;1.43;28.49;8.31;31.74;-0.53;30.07;55.82;30.68;18.32;0.65;11.16;4.9;21.02;23.88;;41.36;11.16;13.08;6.63;6.46;17.5;6.88;;4.18;3.83;0.47;1.84;0.4;5.09;0.38
NO;uur;µg/m³;20230117 12:00;20230117 13:00;4.68;6.05;1.58;14.97;1.44;8.98;28.73;11.19;17.62;53.65;16.15;13.45;3.98;5.62;10.44;;1.18;;5.87;23.6;-0.53;14.77;9.58;19.44;5.96;0.55;8;3.88;22.19;22.07;;41.57;10.54;13.02;2.35;8.84;22.56;5.92;;3.16;4.28;0.13;1.91;0.74;11.42;0.92
NO;uur;µg/m³;20230117 13:00;20230117 14:00;4.66;6.07;1.34;10.58;1.18;5.54;10.19;9.26;12.64;30.4;9.89;5.49;2.1;4.05;4.08;;1.35;;3.51;5.59;-0.66;14.25;3.52;13.49;5.74;0.37;6.98;3.63;15.65;20.68;;38.16;11.39;9.6;2.34;7.63;22.75;5.66;;2.62;3.25;0.08;2.31;0.69;10.06;0.96
NO;uur;µg/m³;20230117 14:00;20230117 15:00;3.91;2.77;2.29;16.58;0.54;2.23;3.61;8.17;16.97;30.28;4.85;2.77;1.23;2.57;2.17;4.83;2;;1.64;4.41;-0.74;19.96;2.8;19.04;7.82;0.56;10.34;4.27;0.79;18.64;;25.11;7.28;4.73;2.11;6.01;22.78;3.72;;1.44;1.85;0.05;1.75;0.44;6.9;0.41
NO;uur;µg/m³;20230117 15:00;20230117 16:00;2.29;1.18;1.43;12.57;0.73;1.41;1.71;11.12;20.09;54.53;6.71;1.81;1.12;1.37;0.66;1.35;0.75;;1.27;5.16;-0.91;16.21;2.64;16.27;7.62;0.46;14.33;1.82;0.51;18.04;;20.36;4.1;2.22;1.39;4.35;23.17;2.45;;1.26;1.88;0.09;0.96;0.08;10.91;0.43
NO;uur;µg/m³;20230117 16:00;20230117 17:00;6.46;16.66;0.49;17.73;0.43;0.86;0.49;31.39;39.5;65.61;6.2;1.19;1.22;0.68;0.4;0.9;0.64;;1.05;7.24;-0.78;25.81;4.31;14.26;6.56;0.7;18.72;0.79;0.1;24.33;;24.04;2.46;1.75;1.16;12.96;16.79;2.29;;0.7;1.16;0.09;0.38;0.47;13.99;0.22
NO;uur;µg/m³;20230117 17:00;20230117 18:00;12.44;11.86;3.48;17.24;0.54;2.68;0.27;54.55;140.31;81.49;21.66;0.35;10.12;0.61;0.26;0.53;0.68;3.36;1.27;11.18;-0.98;36.53;12.34;16.98;17.95;2.99;23.73;0.21;0;36.28;;47.02;2.05;14.17;0.08;22.89;40.94;7.17;;0.71;0.16;0.01;0.16;0.32;16.86;0.09
NO;uur;µg/m³;20230117 18:00;20230117 19:00;38.37;4.35;1.76;75.13;21.11;8.62;0.3;84.25;121.82;66.4;37.1;2.21;19.99;1.44;0.35;0.23;0.58;4.88;3.79;38.81;-1.08;32.82;41.14;58.26;17.6;0.93;22.21;0.11;0.08;49.63;;45.98;1.69;0.94;0.31;10.64;47.79;21.24;;0.16;0.1;-0.03;0.18;0.39;19.07;0.19
NO;uur;µg/m³;20230117 19:00;20230117 20:00;23.63;5.07;0.69;67.05;30.68;1.46;0.22;75.18;98.58;86.6;34.63;3.29;15.57;2.09;0.33;0.62;0.64;13.84;2.3;26.32;-1.33;18.7;56.38;13.5;11.27;0.54;16.13;0.59;2.99;18.93;;37.5;1.66;5.19;0.25;14.38;46.52;22.96;;0.36;0.27;-0.01;0.2;0.43;16.89;0.07
NO;uur;µg/m³;20230117 20:00;20230117 21:00;13.55;6.61;1.9;59.49;37.2;2.65;0.75;59.99;109.06;106.1;22.37;1.19;49.76;1.94;0.28;0.64;0.83;20.38;1.6;23.88;-1.16;17.68;75.32;18.59;12.25;0.41;14.04;2.75;1.23;13.74;;28.41;3.3;4.26;0.3;0.51;26.32;13.78;;0.36;0.25;-0.13;0.23;0.33;10.87;0.21
NO;uur;µg/m³;20230117 21:00;20230117 22:00;7.04;7.22;0.4;58.92;38.45;5.14;1.59;27.39;103.65;78.98;17.13;0.35;31.17;1.32;0.39;0.85;2.55;20.29;2.68;19.32;-1.24;34.17;80.09;14.99;27.28;0.51;16.07;0.78;0.38;8.44;;22.19;1.89;2.2;0.27;0.4;25.05;11.21;;0.39;-0.09;-0.05;0.31;0.44;11.11;0.07
NO;uur;µg/m³;20230117 22:00;20230117 23:00;3.08;5.38;0.8;70.08;24.23;3.84;0.4;22.65;68.82;33.62;6.36;0.66;38.87;2.23;0.26;0.75;2.18;13.73;0.73;14.51;-1.52;49.86;82.54;38.98;38.3;0.39;10.04;0.25;0.25;5.14;;18.45;0.66;3.14;1.92;0.33;30.06;15.54;;0.25;0.06;-0.11;0.24;0.45;9.48;0.15
NO;uur;µg/m³;20230117 23:00;20230118 00:00;1.64;5.68;1.15;53.01;22.55;5.75;0.52;38.11;71.36;16.49;6.88;0.28;49.88;5.84;0.24;0.85;1.45;41.63;0.45;10.61;-0.3;57.82;83.84;51.96;41.27;0.31;14.67;0.23;0.16;5.59;;16.82;1.38;3.71;0.4;0.21;9.84;3.37;;0.53;0.3;0.14;0.21;0.22;3.65;0.29
NO;uur;µg/m³;20230118 00:00;20230118 01:00;2.35;3.86;2.12;36.94;25.45;3.92;;8.04;59.08;25.27;6.2;0.42;25.77;7.73;0.2;0.3;0.18;14.7;0.32;3.55;-0.38;5;83.39;23.37;2.36;0.43;3.55;0.4;2.39;5.13;;8.64;1.88;0.56;0.58;0.9;5.29;2.25;;0.45;0.32;0.07;0.35;-0.24;3.44;0.37
NO;uur;µg/m³;20230118 01:00;20230118 02:00;6.2;2.83;0.9;17.86;25.76;3.94;0.41;3.77;25.15;8.23;3.4;0.52;13.85;6.27;0.12;0.27;0.1;10.73;0.02;1.72;0.43;1.69;24.73;9.73;0.69;0.52;1.05;0.26;13.9;3.02;;11.06;1.62;0.37;0.69;1.47;5.27;2.1;;0.31;0.2;0.02;0.25;-0.35;3.22;0.2
NO;uur;µg/m³;20230118 02:00;20230118 03:00;8.37;5.8;0.53;3.64;24.95;6.53;0.62;1.94;11.33;8.49;3;0.56;2.44;5.74;0.28;0.14;0.07;2.65;0.16;1.73;0.1;1.19;0.26;17.18;0.18;0.1;1.28;0.2;14.26;2.33;;9.29;1.01;2.84;0.73;0.93;4.03;0.83;;0.53;0.39;0.04;0.25;-0.19;2.74;0.09
NO;uur;µg/m³;20230118 03:00;20230118 04:00;8.83;0.86;0.49;4.97;15.43;15.38;0.45;2.37;9.37;19.76;5.51;0.67;2.22;3.96;0.28;0.15;0.07;2.85;0.06;1.94;0.24;1.42;0.21;1.93;0.69;0.07;0.59;0.16;4.92;1.55;;10.5;0.76;0.51;0.44;1.88;2.55;0.94;;0.41;0.31;0.01;0.2;-0.37;1.47;0.11
NO;uur;µg/m³;20230118 04:00;20230118 05:00;9.52;0.78;2.73;8.08;10.3;19.69;7.62;5.11;9.59;29.15;15.75;0.4;7.15;3.09;0.19;0.18;0.1;7.37;0.21;2.84;0.19;3.22;0.28;1.98;0.64;0.07;0.87;0.42;1.53;3.04;;10.99;1.95;0.66;0.62;2.63;3.11;0.68;;0.5;0.2;0.04;0.3;-0.33;1.74;0.25
NO;uur;µg/m³;20230118 05:00;20230118 06:00;21.93;1.29;4.65;12.03;5.9;21.72;17.2;12.12;30.04;40.84;17.68;0.65;11.02;4.61;0.21;0.23;0.08;10.37;0.56;6.25;0.03;6.33;1.58;6.56;8.22;0.09;2.62;0.4;0.63;2.69;;30.72;0.59;1.36;0.87;1.64;4.56;1.67;;0.61;0.32;0.08;0.3;-0.31;4.47;0.29
NO;uur;µg/m³;20230118 06:00;20230118 07:00;29.81;2.17;2.08;15.19;11.92;24.63;12.52;22.07;56.3;73.27;35.02;2.11;12.86;13.73;0.45;0.16;0.27;28;1.46;12.82;0.23;8.11;11.23;22;15.51;2.99;9.63;1.75;0.32;8.19;;56.94;0.99;2.11;1.22;3.32;17.34;4.62;;1.69;0.77;-0.03;0.21;-0.21;7.12;0.25
NO;uur;µg/m³;20230118 07:00;20230118 08:00;24.16;3.98;2.3;41.17;26.2;20.05;22.4;27.01;80.29;76.69;49.52;8.47;26.74;16.88;0.61;0.46;0.31;24.83;0.81;21.94;0.01;13.63;14.81;31.35;8.09;0.46;16.48;3.37;0.4;15.37;;51.5;3.5;3.58;7.31;3.2;27.53;16.39;;1.91;0.86;0.01;0.54;-0.07;23.11;0.96
