Export;EXP-2023-01 (20230814 17:54);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20230615 06:00;20230615 07:00;19.03;27.84;15.74;54.91;16.68;23.07;16.97;;27.91;34.24;21.77;22.89;22.88;20.4;13.73;31.34;15.68;19.67;18.97;19.44;23.73;21.15;12.46;44.58;61.47;4.83;47.58;11.31;8.06;15.39;28.4;14.46;16.06;15.26;11.31;21.36;38.49;23.03;13.98;8.6;8.01;14.56;5.55;30;6.34
NO2;uur;µg/m³;20230615 07:00;20230615 08:00;15.48;23.63;19.07;40.89;18.24;17.78;14.71;;31.04;31.87;26.37;19.29;22.68;13.79;14.68;33.41;16.76;22.91;18.68;19.78;23.58;23.46;12.8;48.87;59.61;5.54;52.5;10.15;8.8;15.5;34.76;8.13;13.48;15.92;8.13;11.51;40.57;26.57;12.47;7.57;8.44;11.3;5.17;34.83;7.29
NO2;uur;µg/m³;20230615 08:00;20230615 09:00;10.45;19.42;13.49;22.79;9.42;13.32;9.99;;23.83;22.24;16.07;15.16;15.3;14.11;12.17;26.63;14.16;21.84;18.57;19.99;25.48;17.9;12.97;30.95;56.58;4.16;39.66;7.84;9.92;14.69;31.28;10.42;12.33;;8.81;7.4;35.7;25.45;9.5;7.07;6.6;9.85;5.32;20.5;6.17
NO2;uur;µg/m³;20230615 09:00;20230615 10:00;7.04;9.75;5.23;15.09;5.37;11.26;4.83;;11;17.16;6.04;8.95;8.68;7.91;6.94;18.27;7.49;16.45;14.81;14.66;23.01;13.51;7.73;17.99;48.65;3.86;25.07;5.85;7.21;10.51;18.83;8.83;9.43;;9.81;5.86;32.05;12.55;4.8;5.73;4.53;6.03;2.75;16.6;4.5
NO2;uur;µg/m³;20230615 10:00;20230615 11:00;4.48;5.2;4.26;13.53;3.71;6.13;2.89;;11.76;9.25;4;8.93;5.29;4.46;3.4;19.99;7.18;12.52;7.49;6.11;14.83;13.44;11.55;13.34;44.31;4.17;23.58;3.68;6.78;6.8;11.42;6.19;6.55;;4.25;3.34;33.96;9.59;2.88;2.74;2.54;3.79;2.69;28.5;3.93
NO2;uur;µg/m³;20230615 11:00;20230615 12:00;2.59;5.48;3.35;14.74;3.35;3.48;1.79;;12.85;14.71;3.96;7.84;4.24;4.1;4.32;11.8;12.58;12.13;3.97;5.07;8.08;19.47;5.72;14.81;18.02;3;;2.8;4.72;3.7;9.51;4.47;4.17;8.75;2.1;2.83;24.76;5.97;4.58;3.22;2.57;3.51;2.85;20.66;1.85
NO2;uur;µg/m³;20230615 12:00;20230615 13:00;2.51;3.27;2.92;15.23;3.71;4.17;1.7;;10.89;12.84;4.18;6.63;4.23;4.12;3.38;6.9;9.04;11.75;3.3;5.18;5.11;14.08;10.44;16.4;12.89;2.24;;2.66;2.32;4.62;9.23;5.24;4.04;4.79;1.91;2.49;26.18;5.45;2.23;2.09;2.31;2.85;3.12;21.03;1.69
NO2;uur;µg/m³;20230615 13:00;20230615 14:00;5.28;3.47;4.9;17.27;4.34;4.14;2.02;;;11.38;4.1;6.37;3.91;5.6;7.51;5.46;6.09;10.11;3.3;6.08;3.48;;8.38;19.82;9.14;2.06;;2.75;3.19;4.55;8.98;6.66;4.94;3.48;1.64;2.11;24.16;4.65;2;2.74;2.89;3.36;2.65;19.08;8.08
NO2;uur;µg/m³;20230615 14:00;20230615 15:00;6.02;3.25;4.26;17.65;3.79;4.77;1.92;;;9.27;4.7;8.06;3.92;6.38;6.76;4.57;4.37;12.08;3.74;8.32;2.41;;6.97;19.14;7.03;2.19;13.92;3.62;2.48;4.48;10.68;4.24;4.61;4.16;1.9;2.13;28.81;6.72;2.3;2.76;1.48;4.41;2.18;16.82;3.05
NO2;uur;µg/m³;20230615 15:00;20230615 16:00;5.96;3.31;4.33;21.15;4.3;5.77;2.99;11.19;;8.43;4.62;5.05;4.1;6.04;7.84;7.97;3.19;13.6;5.2;4.69;4;;6.91;14.09;7.51;2.42;16.02;3.06;2.87;3.31;7.81;2.21;3.72;4.06;1.71;2.76;33.15;7.33;2.49;2.31;1.37;4.82;2.13;18.75;3.08
NO2;uur;µg/m³;20230615 16:00;20230615 17:00;3.26;4.52;4.87;19.1;5.99;5.44;3.39;13.53;;8.87;4.09;5.53;3.68;6.1;8.44;9.32;8.01;11.21;7.51;3.69;7.62;;6.48;13.09;8.97;2.45;14.35;3.07;2.13;3.79;9.07;2.59;4.12;5.16;2;4.01;29.76;6.95;2.26;4.39;1.36;3.28;2.15;17.13;3.45
NO2;uur;µg/m³;20230615 17:00;20230615 18:00;4.22;6.59;4.57;17.83;4.35;6.56;4.94;12.43;;5.63;3.9;4.03;4.04;4.55;8.32;10.75;6.5;9.17;5.03;3.78;2.41;13.41;6.35;13.92;8.38;2.5;6.08;2.73;2.64;3.76;7.9;3.61;4.4;3.47;2.01;3.35;31.61;6.35;2.47;3.71;1.86;5.03;1.62;16.12;3.13
NO2;uur;µg/m³;20230615 18:00;20230615 19:00;3.44;4.85;3.92;15.38;3.19;5.45;6.49;11.45;;4.58;3.7;4.76;4.34;5.17;9.66;15.22;4.5;9.32;5.94;5.53;3.25;9.52;5.65;13.93;6.19;2.81;5.28;3.68;4.09;2.96;8.6;4.22;4.34;3.72;2.03;2.8;33.15;10.35;3.37;4.39;2.5;4.49;1.84;13.72;3.78
NO2;uur;µg/m³;20230615 19:00;20230615 20:00;5.72;9.46;6.44;15.26;5.56;8.99;6.37;13.03;;5.53;5.6;8.19;5.52;5.18;10.63;16.42;4.73;11.06;8.41;6.88;5.96;10.56;7.9;16.02;6.37;3.94;21.6;4.79;4.33;2.82;7.4;4.76;4.46;3.65;2.37;3.86;36.39;8.55;4.26;4.17;3.11;4.58;5.94;16.49;4.74
NO2;uur;µg/m³;20230615 20:00;20230615 21:00;9.65;11.53;6.4;16.72;7.52;9.24;7.19;19.34;;7.49;6.65;15.06;6.98;7.37;21.69;22.12;5.09;13.65;18.13;6.83;14.35;9.96;11.02;18.13;11.94;3.57;32.01;6.29;5.24;4.36;9.03;5.01;4.98;7.26;3.6;5.67;37.91;9.49;4.6;6.01;5.88;6.08;6.82;20.03;4.27
NO2;uur;µg/m³;20230615 21:00;20230615 22:00;30;10.47;6.96;27.73;11.07;8.34;9.76;15.29;;7.26;8.75;14.8;8.61;28.56;18.18;30.91;6.21;19.35;24.68;8.61;8.98;12.47;10.58;24.56;15.9;6.22;16.87;10.25;7.38;5.34;10.4;7.37;5.82;10.87;5.37;7.08;46.77;15.48;5.35;7.6;5.43;8.58;3.56;19.72;8.06
NO2;uur;µg/m³;20230615 22:00;20230615 23:00;32.57;13.96;9.72;35.17;27.66;11.29;13.06;10.35;;10.57;9.8;25.26;7.19;15.05;20.88;46.11;6.07;23.55;25.24;14.95;11.3;11.95;13.85;32.4;14.44;7.16;11.8;19.19;8.52;5.31;7.91;7.14;6.62;17.58;6.15;7.03;38.38;18.07;9.2;6.82;4.81;10.43;6.34;17.82;8
NO2;uur;µg/m³;20230615 23:00;20230616 00:00;25.07;19.4;11.59;42.59;23.23;15.23;16.5;12.05;;9.73;9.46;30.01;7.07;13.97;36.5;51.16;8.82;24.57;34.81;12.78;11.88;11.62;16.35;29.67;13.39;7.17;16.12;18;7.76;8.53;9.81;7.51;10.17;15.19;9.26;14.38;29.9;10.91;10.53;5.99;5.99;11.62;5.04;15.98;6.52
NO2;uur;µg/m³;20230616 00:00;20230616 01:00;24.07;32.07;10.49;27.3;17.01;14.55;18.36;14.53;;11.83;14.09;28.73;11.51;26.16;38.57;40.87;10.6;22.98;36.38;15.9;14.44;14.52;16.14;25.53;22.04;6.69;18.96;19.45;6.66;11.73;10.55;41.61;11.99;14.85;10.42;17.58;22.56;15.65;9.28;7.85;6.98;14.09;3.15;11.12;7.48
NO2;uur;µg/m³;20230616 01:00;20230616 02:00;27.05;23.2;9.86;21.31;15.1;23.71;19;14.83;;14.39;14.86;25.7;12.97;26.46;39.08;29.35;9.28;22.43;27.16;17.8;12.04;13.26;19.46;20.63;18.95;4.68;13.88;19.03;6.74;9.89;10.04;19.05;10.38;11.36;10.17;14.38;20.69;11.97;12.36;8.82;4.86;17.57;3.8;7.56;5.48
NO2;uur;µg/m³;20230616 02:00;20230616 03:00;30.19;24.89;8.95;18.44;12.81;21.14;19.48;14.12;;13.97;12.18;25.79;11.11;38.81;43.75;25.69;9.58;17.98;15.67;18.34;10;14.17;18.83;22.33;19.26;5.48;12.68;19.95;6.97;10.88;10.86;26.84;10.83;10.53;31.03;17.79;19.85;13.05;9.94;7.58;4.26;15.06;3.76;7.98;3.79
NO2;uur;µg/m³;20230616 03:00;20230616 04:00;28.56;34.53;9.48;24;11.53;23.03;17.87;15.25;;23.91;14.07;24.8;10.34;42.9;53.6;20.79;13.93;12.85;15.63;15.05;7.87;17.32;21.76;30.93;30.71;6.17;11.77;18.87;7.5;9.8;11.37;17.96;10.59;11.36;17.28;18.8;17.62;10.81;12.22;7.6;3.29;19.63;3.37;6.98;4.04
NO2;uur;µg/m³;20230616 04:00;20230616 05:00;46.98;44.8;8.92;39.74;11.25;20.62;17.2;19.88;;27.05;16.85;26.89;11.43;39.32;44.9;18.3;18.51;11.12;19.99;16.51;6.44;17.14;29.55;58.64;59.66;5.01;13.19;16.77;9.32;14.51;12.96;18.29;13.08;11.41;18.08;26.12;21.2;14.14;13.44;6.76;3.21;20.14;4.39;7.91;4.22
NO2;uur;µg/m³;20230616 05:00;20230616 06:00;35.11;40.78;14.88;52.66;14.52;25;17.56;26.45;;24.32;17.38;30.15;15.71;44.3;36.06;27.89;21.92;14.48;20.6;22.47;6.91;23.1;28.68;66.82;76.53;8.48;18.59;13.59;11.12;20.48;20.22;14.78;18.85;14.68;18.5;29.49;37.33;23.82;14.79;7.28;7.35;20.7;3.5;24.37;6.25
NO2;uur;µg/m³;20230616 06:00;20230616 07:00;20.21;28.96;15.67;54.81;19.22;25.43;18.48;27.77;;26.62;17.16;36.8;18.26;42.94;20.37;32.94;24.97;26.25;23.56;18.54;10.18;32.63;18.13;57.45;68.54;13.66;27.82;11.12;10.03;25.6;22.93;15.49;20.16;16.5;13.35;20.03;38.86;22.98;14.2;6.69;3.9;9.6;4.07;30.06;7.99
NO2;uur;µg/m³;20230616 07:00;20230616 08:00;14.03;21.69;21.21;45.02;18.72;14.99;15.12;20.71;;28.52;14.33;17.83;17.55;25.71;11.61;33.37;25.45;24.58;18.27;46.76;13.69;32.38;11.71;47.88;60.91;8.14;38.88;6.14;8.88;20.77;21.2;14.36;13.01;20.08;8.19;10.32;50.92;25.5;10.81;4.34;3.2;7.93;2.99;17.4;6.18
NO2;uur;µg/m³;20230616 08:00;20230616 09:00;7.22;13.88;20.6;26.96;15.76;10.43;11.62;17.51;;22.73;11.27;12.74;14.92;9.31;10.5;32.07;17.6;30.46;16.92;-0.96;9;22.37;9.95;37.19;56.51;3.27;29.28;5.47;6.09;13.54;17.68;8.67;8.05;16.28;6.07;8.24;37.73;17.65;8.66;4.26;2.18;10.66;2.35;14.4;3.03
NO2;uur;µg/m³;20230616 09:00;20230616 10:00;5.65;5.62;9.22;16.8;5.59;7.24;7.08;12.48;;17.67;5.98;8.43;8.79;7.08;12.34;22.45;23.98;14.73;7.1;6.93;6.46;21.16;7.94;26.02;54.48;2.13;16.2;5.17;3.08;8.19;9.27;9.8;7.37;6.88;3.92;2.53;39.96;19.74;5.2;5.37;2.33;14.95;3.28;16.35;4.1
NO2;uur;µg/m³;20230616 10:00;20230616 11:00;3.5;4.95;3.85;14.11;2.81;6.7;4.55;13.39;9.33;14.39;4.57;8.69;5.65;8.46;12.39;12.62;7.51;14.43;;8.8;6.18;19.13;5.01;18.59;53.19;2.58;21.53;2.01;2.86;7.38;6.5;24.98;3.26;3.85;2.34;2.45;32.74;7.99;2.31;4.16;2.01;11.72;4.26;17.86;2.46
NO2;uur;µg/m³;20230616 11:00;20230616 12:00;2.86;2.8;3.51;13.23;1.79;3.86;2.68;9.99;8.52;15.99;4.38;8.84;4.32;5.86;7.65;17.44;5.82;8.28;;25.13;8.91;16.03;3.62;19.23;19.13;2.72;15.82;1.97;4.38;5.24;8.22;20.78;3.22;3.17;1.74;4.01;25.7;4.22;2.4;2.87;2.26;16.83;2.23;14.14;2.27
NO2;uur;µg/m³;20230616 12:00;20230616 13:00;1.96;2.33;2.66;14.17;1.83;2.69;1.78;8.96;11.77;12.02;3.87;6.88;4.17;5.11;5.21;15.78;7.33;6.24;;4.46;3.46;14.19;7.32;15.47;9.04;3.93;8.48;1.92;5.28;5.06;8.22;8.09;3.18;2.61;1.68;0.84;30.28;4.76;1.88;2.59;1.71;8.99;0.88;13.88;1.57
NO2;uur;µg/m³;20230616 13:00;20230616 14:00;1.25;2.67;2.21;14.96;3.25;2.71;1.38;9.55;12.33;13.85;3.9;4.41;3.69;4.09;7.78;10.13;5.02;8.33;;3.94;3.49;11.21;6.99;18.01;7.51;2.69;14.14;1.85;6.5;4.93;9;6.5;3.35;2.55;2.02;1.08;26.58;3.28;1.78;2.93;2.1;10.96;2.25;13.1;2.14
NO2;uur;µg/m³;20230616 14:00;20230616 15:00;3.06;5.57;2.11;15.52;3.65;2.77;2.43;13.32;13.79;8.8;3.89;6.44;3.92;3.46;9.1;5.12;5.43;10.39;;3.21;2.55;10.28;7.18;17.08;8.09;2.16;13.64;2.08;5.29;5.73;11.1;3.21;3.9;4.59;1.62;1.56;32.2;4.75;1.68;2.23;0.78;7.04;2.83;13.19;2.25
NO2;uur;µg/m³;20230616 15:00;20230616 16:00;2.55;3.14;2.87;20.42;1.96;4.25;3.27;10.7;18.68;10.88;4.49;5.12;3.09;5.32;9.65;5.56;4.09;9;7.01;3.54;3.4;10.43;5.41;15.08;6.11;2.39;12.66;1.92;3.86;5.5;9.39;3.12;4.2;6.23;1.77;1.26;38.44;4.92;2;2.83;0.69;11.6;1.6;11.7;2.07
NO2;uur;µg/m³;20230616 16:00;20230616 17:00;2.09;2.6;3.27;20.19;1.65;3.63;3.09;11.84;18.52;11.64;4.37;5.44;3.47;5.64;7.55;9.87;4.88;6.43;6.03;5.39;3.76;12.41;5.05;13.96;8.34;2.42;14;1.94;4.25;3.89;8.32;2.99;3.89;4.99;2.17;1.62;34.6;8.75;1.86;2.59;1.18;11.84;0.77;9.05;1.78
NO2;uur;µg/m³;20230616 17:00;20230616 18:00;3.48;3.13;3.67;20.62;2.35;4.93;4.15;14.17;10.82;6.04;5.55;6.83;3.85;6.17;14.23;11.11;5.09;6.83;6.44;6.03;5;16.58;5.86;14.51;7.32;3.25;13.75;2.11;4.12;3.34;8.72;2.93;3.82;5.9;2.05;1.34;24.87;8.62;1.46;3.73;1.68;12.82;1.48;8.72;2.05
NO2;uur;µg/m³;20230616 18:00;20230616 19:00;2.84;4.5;3.48;15.66;2.29;5.69;5.4;19.06;13.57;6.01;5.69;5.93;4.08;7.02;10.73;10.87;4.5;9.07;6.25;6.45;7.96;12.96;5.72;16.51;8.17;5.4;9.83;2.67;4.8;3.87;8.86;3.47;3.99;5.11;1.95;1.18;28.53;7.26;1.73;3.85;1.42;5.25;0.88;8.91;1.85
NO2;uur;µg/m³;20230616 19:00;20230616 20:00;5.87;5.05;4.03;14.41;2.69;10.37;4.99;15.19;7.83;6.12;5.85;8.26;5.06;6.7;10.44;18.49;7.8;11.22;6.92;8.33;4.44;14.25;8.27;16.04;18.74;3.85;12.93;3.53;5.3;3.85;8.37;2.89;4.73;6.74;2.36;1.5;27.74;8.49;2.77;6.1;2.44;3.93;2.33;6.54;2.29
NO2;uur;µg/m³;20230616 20:00;20230616 21:00;8.5;7.66;6.23;18.88;9.53;13.49;5.36;16.01;8.01;9.14;6.97;10.9;6.16;8.01;18.3;32.66;6.88;16.73;10.68;13.08;3.75;12.6;11.29;23.7;16.96;4.56;9.04;11.99;6.45;4.87;10.73;5.01;7.24;10.41;2.77;2.88;35.31;9.45;4.65;7.13;2.32;5.31;1.87;8.1;3.64
NO2;uur;µg/m³;20230616 21:00;20230616 22:00;14.08;11.72;12.05;20.45;29.26;22.96;8.6;10.4;10.31;9.57;10.88;14.87;7.91;9.95;24.88;31.38;8.08;25.19;17.55;14.67;5.59;12.5;17.53;32.45;15.42;5.42;11.78;13.3;10.13;10.97;8.93;8.48;13.46;10.9;3.66;10.01;44.99;15.26;9.39;7.45;2.72;7.78;2.35;8.06;3.49
NO2;uur;µg/m³;20230616 22:00;20230616 23:00;15.37;20.53;11.69;15.32;7.78;13.92;12.68;12.23;16.06;21.27;11.11;17.66;7.58;14.89;17.43;38;11.89;23.63;18.11;19.84;7.47;16.2;22.46;37.51;23.86;12.45;12.96;11.23;12.16;16.76;11.31;13.23;12.91;13.15;4.27;20.95;43.24;13.1;9.43;8.69;2.81;10.59;1.5;9.5;3.83
NO2;uur;µg/m³;20230616 23:00;20230617 00:00;15.91;20.12;8.73;15.64;7.52;13.86;19.3;14.39;23.22;29.62;14.73;17.24;8.17;15.01;15.43;23.98;13.49;25.12;25.69;23.15;10.08;22.25;33.12;37.73;39.41;13.37;11.57;10.61;14.47;23.97;11.05;16.57;15.36;21.38;6.66;33.07;43.82;12.42;12.08;10.55;2.01;11.13;1.59;7.99;3.57
NO2;uur;µg/m³;20230617 00:00;20230617 01:00;17.71;25.64;8.07;66.29;32.29;17.92;15.5;20.8;24.23;29.52;16.19;27.48;18.58;39.16;19.43;27.06;14.51;22.81;28.89;;8.75;17.39;62.89;37.03;35.22;12.86;25.76;12.95;23.46;19.29;21.91;49;13.21;14.69;8.95;17.01;27.23;13.01;12.6;12.08;2.1;12.77;2.81;5.42;3.13
NO2;uur;µg/m³;20230617 01:00;20230617 02:00;16.54;29.56;7.24;39.38;31.09;19.21;14.33;20.71;18.04;50.54;16.8;27.15;18.32;45.84;23.93;22.02;8.5;25.62;27.93;;7.24;12.66;27.39;25.65;22.4;11.76;21.28;14.33;27.34;15.34;22.84;31.85;13;13.57;9.54;16.01;29.64;14.14;16.02;10.82;2.73;14.43;1.84;5.58;2.25
NO2;uur;µg/m³;20230617 02:00;20230617 03:00;16.93;33.62;6.69;29.37;21.69;17.22;16.41;17.36;17.37;49.28;14.64;33.54;20.68;67.95;25.86;16.48;6.38;20.41;26.89;27.39;6.56;7.65;25.84;25.66;15.61;13.09;18.71;16.81;33.44;14.46;26.04;35;11.24;18.5;8.7;13.71;35.45;26.77;12.18;10.7;2.39;5.96;1.41;3.06;1.5
NO2;uur;µg/m³;20230617 03:00;20230617 04:00;24.48;40.07;8.45;24.24;18.92;18.68;13.98;20.92;16.88;44.14;16.11;31.19;20.59;67.95;26.48;24.3;8.56;16.11;42.03;26.44;6.21;11.25;20.87;33.67;14.04;8.9;19.41;14.76;23.39;19.05;42.51;44.61;14.92;18.63;10.6;12.84;34.01;25.76;14.7;8.76;3.29;2.78;1.37;4.34;1.09
NO2;uur;µg/m³;20230617 04:00;20230617 05:00;24.81;42.01;8.42;28.4;21.63;19.41;20.16;24.06;21.95;37.25;19.63;40.87;24.01;64.92;37.25;45.78;8.5;14.5;36.59;35.05;4.78;8;28.26;38.97;21.66;9.25;11.9;18.46;15.77;20.53;52.71;43.51;19.63;16.6;9.25;17.3;50.65;26.27;11.11;6.98;3.52;2.96;1.87;3.57;1.29
NO2;uur;µg/m³;20230617 05:00;20230617 06:00;24.95;44.25;8.12;29.24;23.46;28.21;19.71;22.58;29.4;22.73;25.37;36.97;28.71;49.7;58.74;30.33;9.19;15.57;31.41;37.67;4.23;7.35;22.33;38.64;11.74;9.76;15.61;16.34;12.28;35.82;48.11;31.2;31.82;15.86;9.93;12.82;59.29;50.03;10.02;5.77;3.47;2.97;1.36;3.81;1.5
NO2;uur;µg/m³;20230617 06:00;20230617 07:00;14.03;31.23;10.77;30.62;17.25;32.33;19.66;14.16;14.27;31.02;23.93;36.61;23.17;48.43;48.02;22.9;8.72;17.95;29.38;27.68;6.2;15.6;12.06;32.33;16.77;10.16;11.24;9.93;;38.36;36.64;27;32.19;19.85;11.73;13.26;41.63;35.06;12.31;5.63;1.71;5.63;1.64;4.94;2.51
NO2;uur;µg/m³;20230617 07:00;20230617 08:00;14.46;16.7;13;28.21;13;14.56;11.93;11.12;9.77;24.4;15.36;36.02;8.61;24.22;28.27;19.34;4.66;16.34;19.42;17.23;3.85;12.58;8.19;21.32;17.34;6.86;11.19;3.56;;25.13;29.14;33.52;19.04;19.34;6.41;13.37;21.86;20.42;5.81;4.11;1.65;2.86;1.57;9.23;2.13
NO2;uur;µg/m³;20230617 08:00;20230617 09:00;10.92;10.54;13.77;28.94;12.69;7.9;5.04;10.2;8.72;16.81;10.89;19.18;8.16;11.05;12.61;19.11;3.45;14.84;11.98;12.64;2.4;8.76;7.46;16.94;25.43;4.47;6.59;2.89;4.56;14.96;28.39;30.62;12.22;14.53;3.41;6.49;29.76;11.59;4.81;4.12;1.46;2.64;0.94;6.69;2.1
NO2;uur;µg/m³;20230617 09:00;20230617 10:00;8.78;6.91;10.08;23.2;9.54;5.02;4.76;12.09;10.93;15.67;7.73;8.1;6.64;7.39;6.7;23.78;2.25;14.89;8.23;11.01;3.13;13.42;6.02;9.94;33.48;3.59;9.38;2.07;2.45;12.92;17.86;32.83;10.73;5.42;2.63;4.07;29.4;8.67;3.58;3.65;1.6;2.29;1.2;9.97;1.88
NO2;uur;µg/m³;20230617 10:00;20230617 11:00;5.18;5.17;7.15;16.55;5.59;3.61;2.68;15.56;13.14;17.18;4.47;7.96;4.9;5.93;4.83;15.44;3.05;11.51;5.28;8.89;1.93;12.85;4.17;11.18;12.96;2.54;6.89;1.81;;11.86;11.2;25.7;10.04;2.86;2.13;2.67;29.44;6.78;4;1.98;1.13;2.32;1.63;8.86;1.68
NO2;uur;µg/m³;20230617 11:00;20230617 12:00;4.29;3.75;5.09;14.71;2.83;3.94;2.51;15.86;10.72;9.92;4.03;7.1;4.17;5.43;8.04;5.79;2.63;10.59;4.03;6.79;2.6;11.27;3.93;13.21;12.27;3.24;4.52;1.79;;10.74;10.4;18.37;9.2;3.45;1.72;1.68;21.96;5.73;2.53;2.01;1.21;2.31;1.39;8.58;1.61
NO2;uur;µg/m³;20230617 12:00;20230617 13:00;3.76;3.69;4.08;15.47;2.13;4.07;2.55;14.47;10.18;8.31;3.91;11.12;3.68;5.79;7.46;8.16;2.7;13.41;3.91;5.66;2.02;12.79;3.81;15.23;11.04;2.77;7.44;2.16;;11.04;10.94;18.2;7.77;3.72;1.41;1.58;33.1;5.62;1.57;2.17;1.01;2.22;1.14;10.35;1.24
NO2;uur;µg/m³;20230617 13:00;20230617 14:00;3.53;4.11;3.72;14.68;2.21;4.72;3.45;16.48;10.58;9.35;4.33;16.74;3.14;5.41;10.06;10.26;2.7;8.71;4.1;4.91;1.93;12.9;4.24;15.29;8.56;2.86;11.7;2.59;;8.19;11.39;17.75;6.77;5.61;1.44;1.32;32.29;6.24;1.4;3.07;1.01;1.97;1.02;10.67;1
NO2;uur;µg/m³;20230617 14:00;20230617 15:00;2.45;2.96;3.93;13.65;2.33;5.54;6.45;15.29;11.08;8.18;4.49;12.61;2.92;4.88;6.7;7.71;3.21;11.65;4;5.46;2.01;14.04;4.79;17.4;7.35;2.57;14.78;2.49;;6.94;12.17;19.33;5.79;3.37;1.28;1.72;35.1;6.51;1.33;1.47;0.85;1.77;1.33;11.09;0.94
NO2;uur;µg/m³;20230617 15:00;20230617 16:00;3.06;2.71;3.44;17.15;2.6;4.57;6.27;13.72;11.75;6.89;4.7;8.91;3.65;4.81;5.48;5.57;3.24;10.58;3.87;5.02;3.03;16.94;5.57;18.43;11.42;2.45;11.17;2.54;;7.42;8.71;16.9;6.02;3.69;1.14;2.17;27.44;4.49;1.2;2.19;1.06;1.64;1.55;11.38;1.06
NO2;uur;µg/m³;20230617 16:00;20230617 17:00;4.12;3.65;3.6;19.21;2.75;6.15;5.01;18.46;15.09;7.39;4.7;9.42;3.51;5.77;4.67;4.72;3.95;14.44;4.11;5.82;3.03;15.07;6.7;16.41;17.75;2.24;17.8;2.31;;7.67;11.21;34.5;6.59;3.58;1.03;2.77;24.16;4.4;1.18;2.04;1.67;1.64;1.53;10.96;0.84
NO2;uur;µg/m³;20230617 17:00;20230617 18:00;4.79;6.2;3.01;15.26;2.44;7.69;4.5;16.77;13.32;5.46;5.19;10.12;3.4;7.44;4.92;4.28;4.62;9.74;4.84;5.64;4.59;24.6;12.04;20.13;24.65;1.78;17.57;4.08;;9.11;11.64;11.73;7.53;3.58;1.45;2.86;19.54;4.98;1.41;4.94;1.53;2.36;2.48;12.76;0.85
NO2;uur;µg/m³;20230617 18:00;20230617 19:00;4.58;5.37;4.55;19.78;4.26;10.43;5.49;14.84;14.91;6.16;5.76;11.28;4.56;11.87;7.01;4.2;7.8;12.84;6.57;5.7;5.68;28.61;11.97;31.19;44.05;1.83;28.12;2.96;;9.07;11.08;8.62;8.16;5.15;2.08;3.34;25.79;5.14;1.88;2.37;2.11;2.86;2.31;13.13;0.98
NO2;uur;µg/m³;20230617 19:00;20230617 20:00;9.27;11.95;6.13;16.92;11.17;8.41;6.05;12.03;15.16;9.65;6.24;12.75;5.78;15.23;10.24;5.81;10.17;21.35;7.59;7.71;3.8;21.92;8.37;21.86;56.72;2.28;17.1;3.83;;7.76;14.19;7.47;8.56;8.26;2.91;3.97;26.4;9.4;5.15;6.85;2.75;3.72;4.18;11.77;3.94
NO2;uur;µg/m³;20230617 20:00;20230617 21:00;24.54;18.26;6.61;38.5;23.01;12.9;5.41;19.14;16.39;14.64;9.42;17.11;7.92;28.77;12.07;8.76;11.92;16.51;9.88;6.96;11.87;27.54;10.1;22.26;54.11;2.7;22.92;10.91;7.38;7.13;13.09;12.57;7.52;10.96;6.87;6.03;31.69;16.3;12.93;11.69;4.65;8.67;12.16;13.33;4.61
NO2;uur;µg/m³;20230617 21:00;20230617 22:00;27.34;29.3;7.54;70.3;30.98;25.5;6.87;16.28;18.62;19.9;11.06;26.21;13.77;23.13;8.14;46.62;11.45;14.96;11.56;16.33;11.84;21.72;9.83;35.25;48.06;8.84;22.03;8.27;7.8;7.52;13.32;9.25;9.09;10.25;7.71;11.68;46.91;21.15;7.26;8.14;3.67;12.93;7.29;15.92;7.3
NO2;uur;µg/m³;20230617 22:00;20230617 23:00;21.25;23.33;8.9;48.05;30.09;19.49;10.06;15.62;32.32;23.52;13.58;17.92;16.46;21.29;9.89;30.92;8.57;18.01;15.88;25.35;18.15;15.15;7.79;45.07;37.4;4.08;22.52;13.7;6.82;8.96;19.59;9.44;11.24;9.73;9.08;21.56;43.02;13.38;8.74;5.83;5.59;13.26;6;18.25;9.42
NO2;uur;µg/m³;20230617 23:00;20230618 00:00;22.72;18.36;10.43;36.09;27.91;20.74;9.56;14.24;21.03;34.31;17.07;20.05;16.91;12.89;10.77;45.62;12.23;25.67;17.34;9.3;14.08;13.49;8.73;16.51;34.68;4.77;28.49;13.91;7.83;10.97;19.55;19.12;14.15;8.01;9.47;23.41;39.04;11.96;10.75;4.61;5.47;17.92;4.22;20.43;9.16
