Export;EXP-2023-01 (20230912 07:46);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20230816 04:00;20230816 05:00;13.13;9.64;4.81;11.98;6.59;27.95;16.72;16.24;14.95;14.01;12.06;14.8;12.18;13.32;12.37;8.31;6.94;17.12;14.44;18.48;7.22;12.74;32.14;28.19;43.18;7.09;23.96;4.45;15.36;10.19;11.92;22.53;8.87;19;8;10.9;10.31;7.08;10.51;8.07;5.65;4.72;7.23;9.51;4.63
NO2;uur;µg/m³;20230816 05:00;20230816 06:00;14.19;10.97;6.63;18.18;6.99;119.04;13.67;20.46;18.4;15.11;13.3;14.35;19.08;15.41;20.07;7.78;11.81;19.1;16.59;25.93;7.66;28.16;29.5;48.03;51.8;11.49;38.56;5.9;14.66;17.08;22.48;28;10.25;20.87;7.78;13.97;16.33;11.81;9.94;7.88;7.25;5.24;6.57;14.03;4.09
NO2;uur;µg/m³;20230816 06:00;20230816 07:00;7.9;11.11;12.25;23.19;9.22;110.55;10.32;20.59;20.92;23.56;12.93;16.05;21.22;16;29.25;11.47;21.79;28.75;23.91;16.1;12.96;35.3;26.78;47.86;53.98;10.8;58.47;7.85;15.3;15.36;27.29;23.75;16.15;19.54;9.16;12.58;20.83;14.84;10.97;28.14;7.52;5.53;5.14;29.11;4.99
NO2;uur;µg/m³;20230816 07:00;20230816 08:00;7.77;8.53;12.27;23.75;14.02;33.33;12.02;13.5;14.19;20.89;11.91;19.1;14.33;18.42;21.34;22.5;19.75;28.38;15.59;16.54;20.47;29.54;18.44;35.67;46.56;14.41;50.72;6.84;12.51;10.56;24.66;9.44;9.27;14.95;11.46;6.45;17.8;12.24;5.35;14.96;5.64;5.07;4.95;24.25;4.71
NO2;uur;µg/m³;20230816 08:00;20230816 09:00;8.6;5.87;7.75;24.16;13.93;23.99;11.41;8.91;9.04;12.7;9.8;12;7.47;11.99;7.68;27.19;10.48;18.71;7.61;10.78;18.85;16.81;11.51;12.5;36.23;4.7;36.15;3.41;4.04;7.5;13.37;5.47;5.67;8.54;9.79;4.65;17.04;9.02;3.69;20.26;5.88;4.07;3.57;12.45;2.32
NO2;uur;µg/m³;20230816 09:00;20230816 10:00;7.43;6.9;6.14;23.03;11.41;18.32;6.62;8.98;8.74;13.08;6.19;5.13;4.98;6.84;7.32;10.02;5.44;14.03;6.23;7.31;11.59;10.91;5.55;10.21;27.11;1.43;23.98;2.86;3.6;6.08;12.44;2.61;3.31;4.73;8.36;3.04;16.75;6.75;3.48;27.33;4.67;3.39;1.25;10.03;1.74
NO2;uur;µg/m³;20230816 10:00;20230816 11:00;8.71;4.97;6.44;18.71;7.32;13.15;5.5;10.26;9.41;9.17;5.12;5.83;4.62;4.51;8.42;11.1;5.24;13.98;4.32;6.32;7.7;10.13;4.72;8.48;23.21;1.32;20.38;1.7;2.1;5.48;11.19;1.71;3.17;3.97;4.76;2.76;13.42;6.19;3.44;14.41;7.35;3.08;0.74;10.57;2.28
NO2;uur;µg/m³;20230816 11:00;20230816 12:00;9.86;6.29;8.82;20.29;11.55;102.5;5.36;13.65;9.79;9.93;3.86;5.51;5.67;4.05;5.49;12.5;4.55;10.57;3.1;4.38;4.59;12.06;3.66;8.69;23.77;1.75;15.13;1.29;1.62;4.09;10.62;1.88;2.96;2.78;3.82;3.06;13.29;4.73;3.28;2.3;2.35;1.74;0.41;10.98;1.92
NO2;uur;µg/m³;20230816 12:00;20230816 13:00;10.18;5.85;8.45;21.12;12.57;13.07;4.08;10.43;10.6;10.82;3.5;4.87;4.44;3.57;1.81;9.91;3.68;9.5;2.54;3.86;5.2;12.12;3.31;8.57;23.97;2.04;17.28;1.26;1.81;5.21;11.46;1.75;3.49;2.45;3.66;2.28;16.51;5.6;2.93;4.36;1.94;2.05;0.32;11.76;2.48
NO2;uur;µg/m³;20230816 13:00;20230816 14:00;11.2;6.59;10.87;19.28;11.17;29.81;3;9.88;9.59;8.41;4.01;6.73;4.55;3.19;1.29;6.33;3.67;9.73;3.34;4.28;5.11;10.98;2.98;15.83;23.26;2.04;11.9;1.5;2.5;3.64;9.74;1.95;3.59;;3.1;2.97;19.4;5.44;2.73;2.47;2.19;1.82;0.43;11.27;2.59
NO2;uur;µg/m³;20230816 14:00;20230816 15:00;11.23;7.6;10.99;20.9;12.35;25.58;2.59;7.38;9.96;11.11;3.85;4.82;3.76;3.45;1.27;4.5;2.86;8.75;3.7;3.38;5.26;8.25;3.63;17.68;27.46;1.82;8.74;2.01;2.59;4.62;9.86;3;4.12;;2.85;3.03;18.99;5.81;2.73;2.58;2.08;2.21;0.32;14.88;2.19
NO2;uur;µg/m³;20230816 15:00;20230816 16:00;10.77;10;10.21;21.22;9.93;72.96;2.84;9.45;9.5;8.9;4.29;3.37;3.54;4.08;2.28;5.04;3.72;7.77;4.63;3.4;5.97;10.59;4.19;21.06;28.47;1.28;11.39;1.69;2.63;3.77;9.88;4;4.49;3.46;3.33;2.97;17.91;7;2.87;2.79;1.85;1.78;0.25;11.67;1.61
NO2;uur;µg/m³;20230816 16:00;20230816 17:00;11.42;4.09;11.21;21.64;11.07;27.1;2.91;8.77;10.17;8.99;4.11;4.05;3.97;4.39;1.91;5.21;3.76;6.03;3.79;3.78;4.83;13.17;4.65;18.76;30.81;0.91;10.62;2.07;3.09;3.4;10.59;4.54;4.62;4.09;4.09;4.46;15.2;7.8;3.06;2.29;2.28;1.82;0.58;11.33;1.24
NO2;uur;µg/m³;20230816 17:00;20230816 18:00;8.46;5.94;12;19.57;11.11;15.35;3.85;7.8;9.86;7.38;4.66;3.61;4.4;5.42;3.12;7.11;3.99;6.46;4.95;3.83;4.71;12.75;5.21;13.24;30.24;0.99;4.97;1.94;2.28;3.59;9.09;4.58;4.39;4.19;4.63;4.35;15.73;9.24;3.32;2.42;1.68;2.4;0.79;10.41;1.01
NO2;uur;µg/m³;20230816 18:00;20230816 19:00;10.44;18.1;9.26;19.02;11.48;24.9;5.11;11.2;10.64;11.02;6.08;9.17;4.65;7.33;2.72;18.53;5.47;7.88;5.98;6.68;3.52;14.23;5.81;12.35;27;1.32;4.09;2.91;5.08;5.14;10.15;5.17;5.62;6;5.22;3.96;22.38;12.53;4.11;3.1;3.02;3.74;0.74;8.33;2.79
NO2;uur;µg/m³;20230816 19:00;20230816 20:00;8.61;16.86;10.08;16.77;10.44;56.69;6.86;11.92;12.02;12.18;7.21;13.72;6.13;10.28;7.41;45.01;8.32;7.85;8.97;9.63;2.79;17.02;8.07;12.16;22.3;1.47;3.83;3.23;5.58;6.97;12.29;11.73;7.3;7.48;6.63;5.23;30.8;13.95;5.73;3.27;7.51;2.91;3.97;9.89;3.47
NO2;uur;µg/m³;20230816 20:00;20230816 21:00;6.81;12.21;8.94;14.79;9.03;184.81;7.41;13.53;11.16;15.14;10.04;13.54;6.92;12.7;5.48;37.45;6.95;8.17;9.02;8.76;3.09;13.33;11.39;12.25;19.67;2.41;4.74;2.54;3.56;7.28;12.8;5.45;8.05;10.41;6.8;5.01;21.09;13.49;4.93;4.21;4.26;3.55;2.06;9.82;3.22
NO2;uur;µg/m³;20230816 21:00;20230816 22:00;6.69;17.03;7.2;10.83;6.38;382.8;7.61;12.11;12.71;9.94;8.01;12.35;6.62;9.25;7.59;21.53;8;7.82;8.52;9.14;3.06;13.88;10.28;13.65;19.86;1.49;4.37;2.47;3.45;5.4;7.47;6.04;5.39;6.77;6.35;4.38;20.09;14.15;4.9;4.28;4.08;3.77;1.69;12.02;3.82
NO2;uur;µg/m³;20230816 22:00;20230816 23:00;5.65;6.58;7.03;10.07;5.96;295.39;8.36;9.29;10.45;9.09;5.62;12.28;7.15;7.93;9.8;15.15;7.34;6.48;6.29;9.7;3.12;14.62;8.19;9.62;18.72;3.46;3.53;3;3.72;3.35;4;4.16;3.31;3.99;6.92;4.13;14.34;11.32;4.51;3.62;4.32;3.38;1.33;10.96;4.67
NO2;uur;µg/m³;20230816 23:00;20230817 00:00;5.71;5.66;6.72;10.54;6.26;168.86;9.07;8.9;8.63;5.58;5.87;7.13;7.4;6.38;8.16;10.79;7.11;4.95;4.64;5.84;3.25;9.3;7.76;6;13.36;2.35;4.02;2.96;3.04;3.43;3.83;3.65;3.3;3.4;6.46;3.77;9.94;8.1;4.74;2.86;3.28;3.31;0.95;6.81;2.97
NO2;uur;µg/m³;20230817 00:00;20230817 01:00;8.5;7.05;7.77;9.49;8.05;125.86;6.59;7.67;9.91;5.01;5.62;5.11;7.84;6.09;8.65;11.34;5;4.69;3.88;5.73;4.1;6.99;4.87;6.07;9.06;1.54;4.17;2.23;3.51;3.87;3.86;4.27;4.05;4.25;7.27;3.37;9.33;5.92;5.64;4.11;3.89;3.51;1.76;5.01;3.05
NO2;uur;µg/m³;20230817 01:00;20230817 02:00;7.91;7.31;7.7;9.11;8.87;90.46;4.14;5.76;7.67;3.96;4.2;5.35;5.61;5.72;8.81;12.32;3.72;3.79;3;4.2;3.56;4.88;3.87;4.68;6.27;1.3;4.53;2.42;2.48;3.06;3.47;2.86;3.11;3.9;6;2.9;9.36;5.35;4.5;3.88;3.65;2.72;1.53;3.74;2.27
NO2;uur;µg/m³;20230817 02:00;20230817 03:00;8.01;6.42;8.95;9.33;8.84;114.13;4.1;5.13;5.22;3.21;3.59;8.78;5.18;4.58;9.65;13.09;3.06;3.15;3.64;5.14;3.92;4.13;3.54;5.62;5.94;1.41;4.62;2.38;2.31;2.52;2.75;2.42;2.57;3.42;4.38;2.47;8.17;5.4;4.53;3.48;2.62;2.06;1.25;3.94;2.16
NO2;uur;µg/m³;20230817 03:00;20230817 04:00;7.51;6.45;8.21;9;8.61;130.62;4.14;5.25;6.39;3.74;3.88;8.97;5.02;5.33;9.54;9.8;3.5;2.78;2.84;3.78;3.21;4.08;3.65;6.47;7.63;1.03;3.13;1.92;2.39;3.04;3.34;4.34;3.11;3.61;3.79;2.68;10.91;9.71;4.2;3.68;2.63;2.22;2.1;2.72;1.67
NO2;uur;µg/m³;20230817 04:00;20230817 05:00;7.66;7.52;8.79;12.54;8.82;98.63;3.72;5.1;6.25;3.11;3.44;4.63;5.11;5.34;9.42;15.37;4.2;3.37;3.37;5.08;3.91;5.94;4.5;11.5;17.34;1.02;10.75;1.88;2.38;3.07;3.77;2.9;3.22;3.73;4.43;2.63;9.06;6.9;3.65;3.32;2.37;2.83;2.2;2.99;2.19
NO2;uur;µg/m³;20230817 05:00;20230817 06:00;7.35;7.6;8.21;15.18;10.49;127.07;4.17;5.86;6.53;4.9;5.83;6.98;5.36;6.14;9.39;19.32;7.8;4.88;4.94;10.11;5.5;8.91;7.79;18.35;28.34;1.43;5.63;2.25;2.05;4.3;5.25;3.91;4.3;4.56;4.26;2.91;16.9;8.18;3.25;4.1;3.1;3.09;1.78;8.49;3.86
NO2;uur;µg/m³;20230817 06:00;20230817 07:00;8.74;6.72;9.28;16.62;11.63;120.7;5.09;10.09;11.98;6.38;6.82;9.73;7.54;6.02;13.83;13.77;9.71;8.07;6.52;8.05;4.36;15.48;9.59;19.89;26.88;1.56;13.46;5.53;2.56;5.78;9.92;4.58;6.1;5.77;5.06;3.34;25.19;12.83;4.43;3.4;2.94;3.39;3.3;13.37;3.23
NO2;uur;µg/m³;20230817 07:00;20230817 08:00;9.46;6.72;8.96;18.04;11.05;85.04;5.85;8.14;10.91;6.92;5.83;9.63;6.91;6.32;15.84;13.11;14.63;9.07;7.01;7.4;4.78;21.84;9.41;19.48;30.76;1.56;11.26;4.46;3.38;5.15;8.81;6.15;5.65;6.05;7.34;3.63;20.8;10.72;5.99;3.61;2.48;4.14;3.09;11.26;1.81
NO2;uur;µg/m³;20230817 08:00;20230817 09:00;11.11;7.31;9.85;18.08;11.72;57.01;6.12;8.24;9.39;6.28;4.4;10.17;6.52;7.51;14.42;9.48;12.95;7.87;5.65;12.15;4.55;21.03;8.49;13.06;29.48;1.38;8.3;3.76;3.49;5.16;10.77;6.33;5.42;4.95;8.45;3.74;17.59;10.92;5.95;3.24;1.68;3.93;1.57;8.81;1.49
NO2;uur;µg/m³;20230817 09:00;20230817 10:00;11.95;6.75;10.57;16.67;11.44;76.39;5.79;8.87;10.9;8.13;4.63;9.5;6.42;7.31;7.41;11.18;8.68;8.2;4.5;6.2;4.64;16.09;4.12;12.15;21.25;2.01;8.22;2.3;3.1;4.53;8.63;4.12;4.79;4.59;8.41;3.89;15.56;8.43;6.13;3.62;1.8;3.59;1.3;9.56;1.38
NO2;uur;µg/m³;20230817 10:00;20230817 11:00;10.36;7.94;9.75;16.5;11.08;28.74;5.69;10.13;10.61;8.27;4.75;8.71;6.87;8.04;3.53;11.07;6.92;6.64;4.11;6.56;3.97;13.64;3.96;11.34;24.5;1.75;7.72;2.15;3.13;3.42;7.67;3.15;4.32;4.27;7.42;4.18;16.28;9.21;7.24;3.71;1.49;4.12;1.84;10.63;1.42
NO2;uur;µg/m³;20230817 11:00;20230817 12:00;11.88;6.19;9.74;18.07;11.42;10.88;;10.1;11.44;9.93;5.22;7.01;6.93;7.4;2.62;11.82;6.78;6.58;3.83;5.9;4.09;13.19;3.9;10.51;21.56;1.25;7.02;2.22;2.3;3.95;8.27;2.79;4.39;5.22;7.02;4.04;15.76;9.35;5.53;2.79;2.68;3.68;1.75;11.83;1.36
NO2;uur;µg/m³;20230817 12:00;20230817 13:00;13.8;6.7;11.54;21.29;14.29;23.79;;9.2;9.6;10.87;6.14;9.64;6.98;7.91;1.14;8.49;4.79;6.01;4.48;5.11;4.52;10.48;3.65;9.18;21.76;1.42;10.97;2.47;1.84;4.29;8.79;3.58;5.07;5;6.66;4.71;16.89;9.33;4.87;3.06;1.67;3.64;1.73;10.99;1.48
NO2;uur;µg/m³;20230817 13:00;20230817 14:00;15.13;6.37;13.95;22.73;15.36;12;5.29;11.73;11.95;11.03;6.87;8.01;7.76;7.99;1.16;;4.53;6.76;4.45;5.93;5.67;13.81;3.37;16.02;21.28;1.54;12.27;2.51;2.17;4.89;8.68;3.67;5.18;5.38;7.44;5.44;14.81;9.26;4.97;2.87;2.24;3.75;2.22;11.04;1.74
NO2;uur;µg/m³;20230817 14:00;20230817 15:00;12.92;6.18;15.41;20.77;15.05;6.53;5.86;12.44;14.57;13.58;7.21;5.87;7.95;7.76;2.36;;4.44;8.09;4.47;6.56;5.71;9.92;4.2;15.54;26.17;1.52;13.66;2.67;2.58;5.01;11.16;4.07;5.84;6.9;7.56;5.33;15.71;9.5;5.72;3.6;1.84;3.84;2.36;14.66;2.11
NO2;uur;µg/m³;20230817 15:00;20230817 16:00;13.62;9.65;15.32;19.55;10.12;8.18;6.35;12.1;13.35;14.23;7.49;6.13;7.98;8.59;;9.95;4.92;8.42;5.83;4.88;6.41;13.5;6.29;18.96;30.08;1.95;13.28;3.19;3.5;5.58;10.42;3.89;6.38;5.94;7.09;5.1;13.48;10.33;6.21;3.8;2.46;4.04;2.78;15.69;3.12
NO2;uur;µg/m³;20230817 16:00;20230817 17:00;13.73;7.98;14.01;21.61;12.07;7.1;6.84;12.71;14.56;13.06;7.77;7.12;8.08;9.18;7.98;8.4;6.14;8.76;7.4;6.42;6.84;17.14;5.76;16.19;28.93;2.16;9.33;4.19;4.06;6.2;11.95;5.24;7.2;6.96;6.98;6.22;20.2;11.54;6.93;4.09;2.3;4.48;3.3;15.35;3.96
NO2;uur;µg/m³;20230817 17:00;20230817 18:00;14.2;8.17;14.45;26.37;15.39;8.73;7.14;12.19;13.68;11.14;9.63;9.42;7.63;9.83;6.11;12.61;6.41;8.97;7.45;7.16;8.07;15.92;5.8;13.97;29.25;2.47;9.26;5.37;4.46;5.74;10.57;5.46;7.27;6.25;8.01;6.88;23.81;11.41;7.19;4.56;3.32;3.72;2.91;17.24;4.92
NO2;uur;µg/m³;20230817 18:00;20230817 19:00;13.89;8.63;17.22;23.96;17.01;11.38;7.69;12.09;11.98;12.83;9.7;10.14;7.99;10.01;6.5;11.04;6.2;7.2;6.32;9.1;8.41;16.68;5.29;13.62;25.17;3.15;11.4;5.36;4.91;6.26;10.16;5.99;6.17;6.44;7.23;7.87;20.96;12.82;6.64;5.96;4.31;3.83;4.58;14.65;5.98
NO2;uur;µg/m³;20230817 19:00;20230817 20:00;13.65;8.59;15.79;23.22;17.89;8.56;8.53;11.6;12.77;14.29;11.59;10.85;8.8;10.97;6.86;20.05;6.59;9.15;6.63;8.88;10.22;14.09;6;14.17;23.37;3.18;12.5;6.16;5.17;6.03;10.63;7.79;6.98;6.43;5.23;8.63;19.23;12.77;6.19;4.23;5.55;1.96;7.54;9.37;6.03
NO2;uur;µg/m³;20230817 20:00;20230817 21:00;12.46;12.22;17.3;24.29;18.27;8.93;8.56;12.15;13.55;14.02;11.32;11.31;10.67;13.3;6.25;19.88;6.63;9.07;7.04;8.14;11.27;13.34;6.42;8.26;22.37;3.54;16.95;6.06;5.67;7.57;10.4;5.08;7.68;7.36;4.49;7.83;23.52;12.04;5.94;4.17;5.93;2.96;6.96;7.67;4.38
NO2;uur;µg/m³;20230817 21:00;20230817 22:00;12.93;8.68;17.27;21.2;16.94;21.29;9.07;10.43;12.29;13.86;9.83;10.38;11.8;12.25;6.76;11.16;5.36;9.54;7.19;8.34;6.13;11.57;5.38;10.22;20.14;4.03;14.1;4.12;4.96;6.87;10.85;7.58;7.77;7.36;3.36;4.74;19.22;8.87;5.59;2.5;3.21;3.48;5;6.59;4.08
NO2;uur;µg/m³;20230817 22:00;20230817 23:00;12.97;5.65;15.16;17.58;13.71;27.07;7.9;8.42;10.34;17.18;9.13;11.32;9.99;8.62;6.5;13.88;5.58;7.74;6.51;7.94;6.75;10.38;5.78;10.67;17.39;2.48;12.74;3.36;4.58;4.77;6.81;6.84;5.03;6.99;3.26;4.31;16.98;7.24;4.67;2.66;2.71;3.41;4.82;5.41;4.54
NO2;uur;µg/m³;20230817 23:00;20230818 00:00;12.1;5.23;13.6;14.19;12.07;72.62;7.59;6.98;9.65;10.66;8.52;9.14;8.22;6.58;6.36;12.71;4.36;8.08;8.98;8.58;6.38;7.71;4.36;10.9;13.97;1.79;10.3;2.89;4.56;3.77;5.42;4.99;3.98;5.39;3.32;3.7;10.58;7.4;3.28;2.73;2.6;2.98;3.79;5.5;7.85
NO2;uur;µg/m³;20230818 00:00;20230818 01:00;12.51;7.07;10.4;13.03;11.01;14.01;8.25;6.95;7.94;10.63;9.71;11.3;7.03;7.4;6.17;17.85;4.59;6.55;9.51;6.01;3.01;6.68;4.27;8.12;8.66;1.65;10.74;2.84;4.75;4.25;5.03;4.98;4.05;4.64;4.95;5.18;8;6.21;4.77;3.87;3.12;3.75;3.71;3.72;2.98
NO2;uur;µg/m³;20230818 01:00;20230818 02:00;10.76;6.3;9.17;10.25;9.26;22.06;8.1;5.69;7.36;7.46;6.54;11.24;5.7;6.7;6.2;17.66;4.31;4.42;6.16;4.8;5.02;5.83;4.05;6.06;8.59;1.48;9.97;2.56;4.03;3.26;4.46;3.23;3.48;3.6;4.62;3.58;6.17;5.53;4.49;3.21;2.83;3.04;3.03;4.51;3.64
NO2;uur;µg/m³;20230818 02:00;20230818 03:00;11.66;7.46;8.45;9.29;8.56;5.78;7.95;4.85;5.24;6.45;5.21;11.63;5.5;6.47;6.5;28.88;3.95;3.9;4.55;3.99;3.59;5.03;3.81;5.57;8.37;1.86;11.79;2.6;3.41;3.56;4.04;6.03;3.66;4.05;4.35;2.56;5.24;4.44;5.17;3.2;2.27;3.04;2.9;6.3;4.85
NO2;uur;µg/m³;20230818 03:00;20230818 04:00;11.91;5.91;8.75;9.59;7.86;6.4;6.96;5.14;5.42;7.25;5;8.67;4.73;5.91;4.55;14.52;3.65;3.84;3.98;6.4;3.44;5.19;3.44;5.86;12.05;1.62;9.99;2.62;3.25;3.24;3.83;2.72;3.29;3.68;4.71;2.65;5.36;4.93;5.45;3.06;3.36;3.27;4.77;5.22;5.09
NO2;uur;µg/m³;20230818 04:00;20230818 05:00;14;5.81;10.96;13.84;10.35;5.17;5.43;5.23;6.12;9.61;5.18;7.78;5.21;6.52;4.07;13.13;3.93;4.6;4.02;4.63;3.19;5.24;3.74;13.3;23.4;1.62;12.07;2.55;2.7;3.21;4.21;3.12;3.37;4.1;5.27;5.77;5.27;4.39;6.27;3.23;3.93;3.4;4.48;4.59;4.82
NO2;uur;µg/m³;20230818 05:00;20230818 06:00;13.64;4.98;13.34;16.38;13.15;5.65;4.88;6.2;7.17;11.39;5.3;7.93;5.39;6.2;3.75;8.87;4.26;5.3;6.29;5.36;4.15;10.13;3.89;20.9;30.95;1.78;21.2;2.59;3.08;3.78;8.12;4.04;4.09;4.76;5.79;6.03;10.22;6.6;7.56;4.56;3.77;4.11;5.21;8.66;4.9
NO2;uur;µg/m³;20230818 06:00;20230818 07:00;14.16;5.43;12.72;15.19;11.32;6.15;5.26;5.89;9.31;11.91;6.38;10.16;7.18;6.36;5.19;9.41;5.65;11.56;7.54;8.28;5.14;10.28;6.26;10.58;24.87;1.55;28.29;3.62;3.87;5.88;12.16;4.59;5.92;6.53;6;7.44;12.49;7.76;7.4;5.14;3.71;5.7;5.66;9.79;6.43
NO2;uur;µg/m³;20230818 07:00;20230818 08:00;15.42;7.18;11.06;14.23;9.3;7.49;6.33;6.96;11;14.08;7.65;8.49;8.03;7.1;7.58;17.97;6.67;14.76;9.11;8.48;9.63;11.68;10.05;13;28.9;2.62;23.96;4.56;4.76;7.48;12.76;4.22;6.59;8.15;5.23;8.19;19.19;10.15;6.74;8.67;5.07;6.17;5.35;10.26;5.23
NO2;uur;µg/m³;20230818 08:00;20230818 09:00;13.3;5.58;9.44;14.54;10.07;6.12;6.34;7.41;9.35;13.95;8.72;7.28;7.84;6.44;9.25;11.19;8.16;13.75;7.42;9.01;8.35;13.37;9.34;11.94;27.01;4.56;24.5;5.49;5.54;9.49;16.48;4.12;7.84;7.63;6.27;6.41;18.54;8.09;7.29;5.56;3.81;5.84;5.54;10.26;5.29
NO2;uur;µg/m³;20230818 09:00;20230818 10:00;10.42;6.16;12.33;17.97;11.38;7.12;5.71;9.92;10.14;14.67;6.82;7.29;9.17;6.01;10.73;18.2;5.27;13.81;9.12;10.47;4.72;8.64;5.9;9.98;25.67;9.22;22.51;5.93;4.1;9.36;16.49;4.55;6.52;6.69;6.32;5.3;16.59;7.28;6.23;5.69;3.55;5.35;6.25;9.46;4.62
NO2;uur;µg/m³;20230818 10:00;20230818 11:00;10.03;6.81;14.75;24.07;19.69;7.25;5.79;11.44;11.2;13.56;7.22;6.79;9.51;6.09;8.49;21.48;6.14;14.14;9.68;8.58;5.7;12.93;6.96;14.01;30.25;8.31;21.1;5.27;5.85;7.45;13.03;4.71;4.58;5.15;5.26;4.37;18.01;8.4;4.87;4.91;2.71;4.61;6.35;12.16;4.13
NO2;uur;µg/m³;20230818 11:00;20230818 12:00;12.21;7.08;16.51;22.7;17.73;7.76;6.2;11.04;11.75;14.47;7.86;6.01;9.98;5.95;6.96;11.28;8.27;14.1;7.23;6.05;6.28;12.72;6.79;14.91;31.95;8.55;20.73;5.44;6.68;9.07;12.33;3.89;4.84;5.78;5.48;4.07;14.31;7.22;4.63;4.69;3.09;4.07;4.54;9.79;4.03
NO2;uur;µg/m³;20230818 12:00;20230818 13:00;9.32;7.96;14.83;22.48;16.66;7.98;6.01;11.68;10.77;12.85;7.92;7.32;9.88;5.73;5.45;7.91;7.94;14.1;6.54;5.77;7.1;11.61;6.3;12.76;28.3;3.84;19.04;5.86;5.41;7.47;14.75;3.36;4.79;5.35;5.28;3.06;16.56;6.97;5.01;4.74;2.89;3.68;4.25;15.4;3.44
NO2;uur;µg/m³;20230818 13:00;20230818 14:00;12.7;8.43;9.83;17.65;8.54;8.83;5.95;12.63;13.78;14.41;8.39;7.83;10.44;5.63;9.56;8.22;6.8;13.69;7.06;4.48;5.06;11.5;5.19;17.42;32.21;2.36;20.52;5.16;4.09;8.51;16.52;2.93;4.38;5.72;5.07;3.32;16.34;6.92;5.69;4.84;3.55;3.05;3.34;20.57;3.43
NO2;uur;µg/m³;20230818 14:00;20230818 15:00;12.81;7.56;6.99;18.4;8.86;10.35;5.67;14.32;17.65;17.98;7.6;7.42;12.94;5.75;10.15;7.93;7.52;17.6;8.42;4.35;5.18;13.44;6.42;22.47;37.86;2.52;15.2;8.85;6.29;12.42;19.28;3.15;4.8;5.68;4.05;2.9;16.58;7.96;5.6;4.21;2.8;2.64;3.41;15.28;3.31
NO2;uur;µg/m³;20230818 15:00;20230818 16:00;9.83;9.18;6.8;17.51;7.37;8.31;5.35;18.39;19.55;22.89;7.72;7.65;12.43;6.31;7.55;5.86;7.29;20.14;7.96;4.35;5.94;15.28;5.81;19.32;38.57;2.81;20.14;32.18;6.03;11.32;17.41;4.16;4.26;5.6;4.02;2.83;21.48;6.63;5.42;3.68;2.92;2.54;3.68;13.82;2.91
NO2;uur;µg/m³;20230818 16:00;20230818 17:00;11.93;10.67;6.34;17.11;5.98;10.14;5.5;21.02;22.04;22.11;7.9;6.62;11.58;6.8;9.51;5.31;8.12;17.99;7.47;4.83;10.66;19.03;6.62;17.94;40.91;2.38;21.84;15.24;4.74;12.12;16.13;8.57;4.44;5.89;4.11;4.35;16.12;6.94;5.72;3.57;3.45;2.37;4.06;15.36;2.61
NO2;uur;µg/m³;20230818 17:00;20230818 18:00;6.98;11.69;6.2;18.1;6.91;12.31;6.66;18.55;23.02;26.43;8.75;7.18;12.29;7.97;11.02;6;9.14;16.06;7.39;6.43;11.5;17.75;8.26;19.41;42.28;2.64;16.07;11.08;7.01;15.8;19.75;15.59;6.2;7.22;4.79;3.52;18.32;7.08;7.73;3.92;4.03;2.62;3.96;15.55;3.35
NO2;uur;µg/m³;20230818 18:00;20230818 19:00;8.74;11.54;7.95;12.6;7.18;14.68;7.8;21.63;24.96;25.21;11.06;7.62;10.11;9.73;6.57;6.79;9.66;18.17;9.93;6.34;16.88;20.51;8.7;20.4;39.9;3.67;25.76;15.35;7.48;13.88;20.05;9.48;7.12;9.24;5.31;5.36;24.31;9.69;8.41;5.87;5;4.68;5.38;16.78;4.96
NO2;uur;µg/m³;20230818 19:00;20230818 20:00;11.12;16.44;8.52;23.25;12.71;24.45;8.35;23.34;28.5;27.26;13.37;10.27;13.44;10.87;10.82;10.06;12.89;21.1;11.73;9.25;21.36;20.04;11.9;21.03;41.75;4.26;33.86;51.05;9.81;19.39;22.99;18.05;9.81;19.43;8.82;7.07;33.68;14.96;11.31;8.51;8.67;6.35;6.52;14.93;6.36
NO2;uur;µg/m³;20230818 20:00;20230818 21:00;16.04;19.12;18.19;58.74;14.1;27.21;9.46;26.38;29.67;24.31;13.7;12.59;20.16;16.84;12.57;16.67;14.46;25.68;10.8;13.58;22.09;20.12;17.64;36.96;50.19;4.59;28.47;29.5;11.85;16.27;24.31;20.63;13.01;18.71;8.82;13.64;47.12;19.93;14.06;13.82;10.06;6.07;7.83;14.78;7.05
NO2;uur;µg/m³;20230818 21:00;20230818 22:00;17.79;24.49;11.77;50.58;20.65;29.02;11.59;17.29;27.91;22.64;15.12;12.05;19.74;14.02;11.71;18.02;19.27;29.34;13.39;11.36;22.12;23.14;22.16;23.18;46.23;5.08;28.53;9.11;14.51;16.79;23.16;22.54;17.09;16.48;11.16;11.29;43.73;18.4;14.52;13.48;9.04;7.21;6.4;16.78;6.93
