Export;EXP-2023-01 (20230705 10:50);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20230116 17:00;20230116 18:00;13.92;14.53;11.3;21.66;14.76;13.79;10.2;22.04;47.25;34.59;22.02;11.18;15.4;10.11;2.83;6.01;13.83;21.32;20.3;23.57;9.41;18.98;22.99;25.42;16.29;16.26;27.21;12.87;12.5;35.27;36.78;31.32;26.75;17.88;9.95;19.26;25.92;24.14;;9.24;15.18;8.43;9.16;9.57;31.76;11.86
NO2;uur;µg/m³;20230116 18:00;20230116 19:00;17.17;21.77;13.61;18.22;13.43;11.21;4.68;19.58;27.69;21.96;19.41;12.98;10.38;15.28;1.85;2.31;8.68;12.51;14.98;19.65;5.82;13.8;11.38;14.75;8.45;10.53;11.49;12.56;10.19;28.91;20.93;24.61;20.88;10.89;10.96;16.1;32.3;23.24;;11.97;16.03;6.67;8.88;9.45;24.81;9.35
NO2;uur;µg/m³;20230116 19:00;20230116 20:00;11.8;20.28;10.05;12.02;11.74;14.88;3.1;17.47;19.52;16.58;16.57;8.93;12.59;17.84;1.68;1.71;5.68;12.15;15.48;15.53;2.82;13.08;10.75;14.37;7.45;6.34;7.09;12.62;7.33;15.15;21.31;17.58;14.12;7.03;8.97;15.23;24.53;18.63;;11.18;13.79;7.06;8.6;8.56;24.66;10.44
NO2;uur;µg/m³;20230116 20:00;20230116 21:00;10.88;12.15;7.8;10.9;10.32;12.1;2.55;14.82;15.35;21.59;12.87;7.61;9.65;11.44;1.05;1.52;4.68;6.79;16.12;16.86;1.4;10.17;9.78;17.17;6.41;3.95;5.02;7.47;3.43;17.64;18.18;18.04;17.09;4.83;7.71;9.46;21.84;17.75;;10.03;8.93;6.1;8.19;7.27;33.08;15.3
NO2;uur;µg/m³;20230116 21:00;20230116 22:00;5.98;7.24;4.55;6.67;6.34;10.56;1.42;10.44;11.21;15.77;9.29;4.22;5.66;8.06;1.01;0.74;3.27;5.73;12.68;9.15;1.09;5.93;4.88;6.13;3.42;2.6;5.09;6.84;2.01;17.23;11.84;15.86;13.57;3.58;10.68;7.38;19.05;14.38;;8.68;6.93;3.47;8.7;5.4;18.11;11.87
NO2;uur;µg/m³;20230116 22:00;20230116 23:00;5.14;8.18;5.62;5.94;5.94;5.45;1.33;7.87;8.06;10.15;11.24;7.89;3.99;9.31;0.7;1.12;2.57;3.05;10.07;5.72;1.32;4.69;3.34;4.91;2.92;1.54;1.95;3.16;1.09;8.19;5.57;9.19;6.48;1.89;8.14;7.47;12.07;9.12;;6.67;4.28;2.93;7.17;5.09;11.37;8.78
NO2;uur;µg/m³;20230116 23:00;20230117 00:00;4.98;5.7;4.19;5.06;5.27;4.39;1.1;5.15;5.68;8.39;8.43;3.55;3.36;4.45;1.24;1.12;1.64;3.08;6.85;4.14;0.7;4.84;3.25;10.46;3.23;1.34;1.66;1.84;1.16;7.09;6.94;5.1;6.05;1.1;5.37;6.2;9.25;5.59;;4.39;3.45;1.28;5.77;1.55;13.57;7.19
NO2;uur;µg/m³;20230117 00:00;20230117 01:00;2.82;4.57;3.29;4.44;4.25;4.88;1.75;5.75;4.81;5.08;6.23;5.98;3.71;2.87;0.71;2.41;2.02;4.27;10.39;6.35;0.57;3.37;2.89;3.21;3.83;0.68;0.76;1.73;0.9;5.36;10.42;5.66;4.96;0.74;4.28;1.62;5.84;3.95;;2.09;1.18;1.16;2.81;1.11;4.39;2.47
NO2;uur;µg/m³;20230117 01:00;20230117 02:00;1.66;5.55;2.24;3.73;2.53;3.8;2.19;4.53;4.09;11.72;13.9;9.65;2.05;3.83;0.96;2.71;2.8;3.74;9.28;5.09;0.4;2.98;2.86;7.42;2.24;0.91;0.97;1.37;0.84;2.8;2.45;3.32;3.34;0.5;2.94;1.18;6.2;4.76;;1.26;1.31;0.91;1.4;0.4;2.79;0.96
NO2;uur;µg/m³;20230117 02:00;20230117 03:00;2.85;3.86;4.02;3.71;3.04;4.71;2.42;4.41;4.42;6.23;5.92;2.76;2.59;2.92;1.85;3.82;2.02;7.47;5.4;10.74;1.12;3.2;6.2;9.32;4.27;1.01;1.18;1.27;1.43;4.49;4.62;3.52;4.78;0.92;1.28;1.42;3.79;3.1;;1.2;1.03;0.97;0.74;0.51;2.62;0.76
NO2;uur;µg/m³;20230117 03:00;20230117 04:00;2.83;3.03;3.59;3.63;3.27;2.6;4.36;3.63;4.82;4.74;5.29;3.97;3.12;4.61;2.74;5.36;2.25;26.12;3.05;10.89;0.59;3.3;2.96;13.09;2.29;0.47;18.02;1.6;1.46;11.16;5.83;4.74;8.2;0.73;0.78;1.95;3.82;3.4;;1.03;0.79;0.98;0.47;0.63;3.13;0.61
NO2;uur;µg/m³;20230117 04:00;20230117 05:00;4.56;8.15;3.77;5.42;3.78;3.76;11.43;3.75;5.12;5.55;6.27;5.61;3.93;3.9;2.6;5.98;2.98;32.05;3.03;9.67;0.59;4.11;3.82;19.83;3.58;0.54;4.66;0.93;1.75;9.44;7.54;9.54;8.05;2.3;1.24;2.99;7.03;5.38;;1.73;0.52;1.13;0.54;0.73;2.96;1.12
NO2;uur;µg/m³;20230117 05:00;20230117 06:00;6.54;15.9;5.8;8.36;5.64;8.91;12.91;5.25;10.62;16.58;16.06;9.7;6.9;4.31;1.81;7.77;4.24;22.19;5.96;15.84;1.73;8.58;6.6;29.73;9.07;1.59;6.53;1.84;2.57;13.01;18.21;21.26;9.19;7.94;2.11;3.43;12;8.69;;2.33;1.47;1.15;0.59;0.5;3.44;1.33
NO2;uur;µg/m³;20230117 06:00;20230117 07:00;8.23;9.14;7.9;16.14;8.85;10.21;23.31;11.1;22.53;34.87;28.9;13.84;13.15;7.56;3.1;11.06;6.36;39.05;10.54;24.61;1.64;14.8;18.91;47.88;18.04;3.59;15.11;7.25;15.68;27.24;45.36;46.25;15.75;22.85;3.12;6.91;13.03;8.09;;2.16;2.7;1.09;1.06;0.85;7.84;4.5
NO2;uur;µg/m³;20230117 07:00;20230117 08:00;11.78;16.48;10.85;38.93;15.82;19;46.51;18.85;33.03;46.86;44.31;21.9;19.17;12.69;7.35;15.71;12.96;48.33;18.18;45.73;1.97;29.1;43.69;58.2;31.42;14.46;25.22;14.05;14.15;48.25;50.23;38.87;35.25;21.78;6.14;15.98;23.21;17.13;;7.66;4.95;1.93;2.62;1.22;25.49;8.68
NO2;uur;µg/m³;20230117 08:00;20230117 09:00;19.38;16.89;24.29;57.29;28.21;25.16;42.22;29.48;48.81;58.36;54.77;26.42;29.41;17.6;32.03;16.99;19.36;54.69;32.81;56;3.17;50.74;72.6;72.83;46.67;13.45;46.61;16.35;17.5;63.88;49.91;38.01;49.5;33.13;9.13;18.63;35.88;27.72;;11.57;9.89;2.69;4.78;1.06;31.53;15.61
NO2;uur;µg/m³;20230117 09:00;20230117 10:00;18.37;24.73;21.68;34.21;26.24;26.94;26.96;32.7;46.23;57.96;50.2;28.79;26.71;22.87;28.3;18.53;16.46;67.51;24.14;52.3;3.08;54.01;75.94;74.8;45.61;6.39;31.54;22.31;33.46;58.34;49.91;36.75;51.88;45.1;14.18;25.41;32.17;26.7;;15.59;13.11;3.75;6.7;4.1;41.2;14.07
NO2;uur;µg/m³;20230117 10:00;20230117 11:00;19.99;21.47;14.89;29.17;17.6;28.74;27.2;29.55;38.14;54.24;45.95;40.57;21.63;26.64;26.97;18.01;17.11;66.42;26.7;44.78;4.19;53.3;82.04;63.73;46.93;4.8;24.52;22.56;46.72;52.46;56.44;50.14;41.38;36.35;18.46;28.3;29.91;25.63;;15.77;15.12;2.29;6.98;1.3;23.33;9.54
NO2;uur;µg/m³;20230117 11:00;20230117 12:00;19.78;20.07;11.32;25.35;15.43;26.81;39.16;28.47;34.06;53.82;46.91;36.61;21.91;24.95;28.34;22.65;10.45;50.16;23.46;47.51;3.35;37.02;77.39;50.31;39.97;3.11;18.08;20.87;37.22;48.62;;51.62;40.05;28.73;19.65;28.44;32.32;24.94;;16.87;15.58;3.4;7.73;1.06;10.74;3.24
NO2;uur;µg/m³;20230117 12:00;20230117 13:00;14.75;18.72;9.21;22.32;9.48;25.03;49.58;21.6;27.76;48.38;38.86;28.49;15.12;20.35;25.54;;6.29;;18.4;40.9;3.51;21.2;22.08;30.92;14.08;1.94;13.98;15.07;33.29;42.48;;45.63;33.26;29.73;16.09;28.75;33.11;24.11;;13.86;16.27;2.25;8.05;2.44;17.71;4.42
NO2;uur;µg/m³;20230117 13:00;20230117 14:00;13.22;19.87;8.87;18.15;8.21;17.79;32.43;18.96;19.79;35.62;29.48;18.82;10.4;14.83;15.21;;6.56;;14.01;20.06;3.62;19.98;13.27;20.4;15.03;1.8;11.24;16.05;35.03;37.75;;45.48;30.06;24.76;15.46;21.46;32.38;21.94;;10.63;13.47;1.86;10.05;2.71;17.47;5.94
NO2;uur;µg/m³;20230117 14:00;20230117 15:00;12.86;13.36;10.72;24.08;7.54;13.57;23.75;17.47;25.89;35.47;24.32;14.36;10.7;14.38;10.32;20.14;9.96;;10.16;18.84;3.17;24.96;13.45;26.79;17.95;3.19;15.54;23.24;5.36;36.75;;32.48;28.05;19.94;14.88;20.73;32.02;17.49;;8.44;11.39;2.13;9.37;1.97;11.55;4.64
NO2;uur;µg/m³;20230117 15:00;20230117 16:00;11.89;11.41;12.44;24.55;10.39;13.8;19.21;23.54;35.94;59.47;38.24;16.97;11.55;12.49;4.09;13.51;7.25;;11.14;25.3;3.35;23.78;15.71;31.37;20.66;4.79;20.58;18.51;5.09;39.22;;24.43;27.34;17.78;15.85;16.96;34.31;18.47;;9.74;18.62;3.23;9.53;2.1;17.04;6.27
NO2;uur;µg/m³;20230117 16:00;20230117 17:00;20.67;39.65;14.82;34.76;16.28;18.89;16.25;45.86;57.26;65.93;37.61;23.57;19.05;14.95;5.16;15.66;14.1;;16.65;41.76;4.98;33.48;34.44;37.83;26.84;7.1;27.94;22.6;6.26;51.03;;30.68;38.66;20.93;21.62;26.24;39.17;28.68;;12.07;24.39;4.77;10.53;3.78;26.46;9.64
NO2;uur;µg/m³;20230117 17:00;20230117 18:00;42.65;39.41;16.69;41.41;28.83;37.31;23.73;64.96;80.09;72.38;65.95;34.02;42.6;20.48;5.79;17.96;23.29;51.86;27.32;57.88;4.98;53.59;58.49;58.47;49.84;19.04;40.18;21.06;11.09;63.95;;46.29;50.72;40.04;20.37;39.81;65.56;53.48;;19.25;24.65;5.32;13.06;6.91;35.07;13.69
NO2;uur;µg/m³;20230117 18:00;20230117 19:00;48.52;25.92;21.34;66.18;45.26;36.04;23.79;69.29;73.79;72.88;67.28;45.61;49.86;28.4;7.01;22.88;25.56;64.1;43.25;65.12;4.4;62.75;75.9;69.43;58.09;17.87;43.71;17.74;28.19;68.68;;47.01;48.1;34.36;23.05;42.05;69.37;61.34;;19.15;28.09;5.54;17.23;7.67;32.5;13.32
NO2;uur;µg/m³;20230117 19:00;20230117 20:00;43.46;27.4;17.52;59.49;46.93;27.9;23.23;62.97;70.86;72.87;66.57;49.99;43.4;32.75;6.17;25.49;16.33;63.65;29.72;63.62;3.79;44.17;82.81;62.36;48.34;19.41;38.65;30.93;58.13;57.73;;62.99;48.16;44.41;20.64;45.71;64.96;58.82;;29.65;36.14;6.59;15.35;8.6;28.71;13.03
NO2;uur;µg/m³;20230117 20:00;20230117 21:00;30.39;36.27;19.96;60.1;41.56;27.37;30.28;61.27;67.61;68.04;65.35;52.55;49.63;32.38;3.14;35.26;20.25;63.55;42.23;62.78;3.39;48.23;85.57;69.33;52.73;20.08;36.69;54.47;53.69;56.7;;59.23;55.3;49.97;22.83;51.42;60.4;56.87;;31.3;38.22;7;17.82;8.83;23.35;10.32
NO2;uur;µg/m³;20230117 21:00;20230117 22:00;28.72;40.71;16.11;53.81;38.47;30.05;27.52;59.58;65.09;66.51;63.03;44.84;47.99;34.4;4.03;39.18;48.81;61.49;56.46;62.78;3.18;77.36;79.21;67.54;79.35;23.45;41.29;49.51;49.13;52.83;;52.87;53.11;49.98;21.49;45.95;61.11;57.11;;31.08;30.04;9.61;22.82;5.71;23.2;10.67
NO2;uur;µg/m³;20230117 22:00;20230117 23:00;26.73;43.66;21.44;50.09;36.7;30.8;29.05;58.82;63.83;58.03;56.73;46.34;47.58;40.73;7.29;40.18;47.52;59.82;40.3;57.55;2.87;83.07;76.93;66.85;84.58;22.32;40.51;44.39;41.06;48.12;;48.99;37.37;50.54;23.28;37.82;55.44;51.38;;30.06;28.94;8.45;19.69;2.11;25.39;10.8
NO2;uur;µg/m³;20230117 23:00;20230118 00:00;24.25;43.94;22.73;46.3;35.32;32.27;33.43;62.56;60.33;53.16;54.42;44.31;44.47;52.08;6.54;35.88;29.34;64;30.44;54.53;2.71;80.91;74.49;63.81;69.07;15.1;46.66;42.34;43.61;52.04;;48.93;48.01;52.75;26.11;40.97;47.56;43.36;;29.82;32.33;10.81;17.32;5.88;23.21;13.16
NO2;uur;µg/m³;20230118 00:00;20230118 01:00;24.99;29.55;22.99;39.87;31.99;52.64;;55.6;50.75;49.66;50.91;41.42;41;53.37;4.66;28;8.49;63.86;14.17;48.16;2.75;27.79;68.77;57.83;22.53;25.12;42.15;42.37;48.89;52.16;;47.33;50.16;39.54;39.5;21.67;43.28;42.47;;28.85;32.53;17.8;19.52;7.03;25.07;18.09
NO2;uur;µg/m³;20230118 01:00;20230118 02:00;28.01;39.36;20.74;36.32;30.56;45.5;19.8;53.71;48.58;48.54;46.57;40.2;36.64;49.91;4.2;23.85;7.76;63.84;11.64;35.98;3.32;13.11;44.88;57.18;11.84;23.84;10.45;39.91;60.06;48.74;;56.31;49.2;39.11;38.87;28.1;44.72;42.33;;27.5;31.96;12;20.23;6.67;25.51;19.33
NO2;uur;µg/m³;20230118 02:00;20230118 03:00;26.16;56.18;22.92;32.57;28.9;44.41;20.21;46.88;38.55;49.43;46.37;34.66;28.78;44.5;4.49;20.88;6.95;54.14;8.9;32.42;7.3;14.06;10.53;55.11;8.22;14.13;7.27;36.28;58.6;49.74;;58.02;46.23;43.69;30.38;28.02;41.23;38.48;;32.77;33.78;13.36;20.76;7.99;25.61;17.43
NO2;uur;µg/m³;20230118 03:00;20230118 04:00;26.85;34.6;19.78;32.4;29.57;49.24;20.38;54.66;39.91;56.09;51.34;33.66;35.16;45.4;4.01;18.47;6.54;53.68;5.65;31.91;6.08;13.3;10.15;30.26;8.17;5.62;8.26;32.56;55.4;47.21;;52.91;40.32;38.05;30.44;39.29;39.57;38.06;;36.14;34.37;7.34;20.43;8.71;23.44;21.22
NO2;uur;µg/m³;20230118 04:00;20230118 05:00;25.13;34.65;32.89;31.08;26.42;52.44;35.02;56.33;47.79;56.33;54.89;29.27;48.58;40.33;3.91;16.42;6.07;56.48;5.93;31.81;4.12;14.54;13.66;23.03;8.87;6.84;6.3;31.22;46.88;45.96;;50.06;47.58;35.31;34.15;46.69;38.46;35.98;;36.26;31.15;5.88;18.11;7.12;22.58;24.47
NO2;uur;µg/m³;20230118 05:00;20230118 06:00;25.25;39.2;39.8;36.03;24.5;52.82;42.57;57.9;53.29;56.19;54.68;32.78;53.15;23.14;4.16;15.01;6.76;54.02;8.56;39.99;3.19;15.63;28.43;30.97;24.02;12.68;7.92;33.76;34.04;37.91;;51.69;37.54;38.04;32.86;43.53;43.2;42.07;;33.94;30.09;6.19;17.72;8.45;27.75;24.85
NO2;uur;µg/m³;20230118 06:00;20230118 07:00;26.7;45.16;41.09;41.13;27.1;52.09;46.59;57.55;59.03;62.62;57.1;44.61;51.02;30.84;6.88;14.83;6.72;62.64;17.36;47.02;2.72;17.85;62.15;45.44;32;31.92;16.5;39.96;24.37;41.56;;56.83;38.61;35.12;29.95;44.59;52.88;49.23;;34.47;34.57;5.41;19.82;9.91;29.88;23.12
NO2;uur;µg/m³;20230118 07:00;20230118 08:00;28.97;48.24;40.44;49.88;33.4;50.91;44.48;56.32;60.92;67.4;60.61;50.16;52.2;59.49;23.21;21.3;8.78;61.93;20.36;54.68;3.94;24.76;68.47;68.41;25.75;25.47;25.74;45.06;28.08;50.99;;58.02;48.27;44.04;33.73;46.01;56.18;53.74;;37.55;37.48;6.08;25.45;12.96;37.46;28.33
NO2;uur;µg/m³;20230118 08:00;20230118 09:00;34.51;50.37;38.06;45.26;41.75;49.32;54.5;56.43;61.38;68.98;61.45;46.68;50.87;61.72;29.94;28.68;11.5;45;42.11;59.86;3.3;32.75;57.64;66.88;27.1;38.05;35.38;45.04;34.91;48.18;;56.22;44.21;45.49;38.06;48.64;56.31;54.68;;36.3;41.37;8.96;34.16;17.28;41.42;31
NO2;uur;µg/m³;20230118 09:00;20230118 10:00;40.1;42.7;33.34;39.6;35.44;41.85;51.54;51.53;56.15;61.71;56.27;40.98;45.02;55.25;32.85;29.83;17.81;49.81;35.37;54.23;4.77;42.31;57.11;47.06;53.03;49.27;46.49;38;33.76;45.32;;50.47;42.44;42.57;35.33;47.38;53.13;52.05;;34.41;36.03;15.89;27.26;19.67;39.54;26.96
NO2;uur;µg/m³;20230118 10:00;20230118 11:00;33.86;33.81;31.46;37.19;31.77;34.15;42.75;42.81;46.72;55.98;50.44;31.6;35.62;43.67;31.47;25.57;10.62;45.59;31.3;45.03;3.38;57.79;32.5;43.53;56.41;43.55;52.84;32.38;29.62;43.3;;39.64;39.76;35.5;33.92;43.72;47.55;45.99;;30.99;28.27;19.08;22.42;17.49;32.4;21.85
NO2;uur;µg/m³;20230118 11:00;20230118 12:00;30.47;27.03;29.03;32.19;29.32;29.86;37.08;36.39;39.13;49.54;46.53;27.14;32.32;33.22;19.5;20.33;8.71;39.2;24.12;35.02;4.19;25.23;24.3;40.94;43.47;36.45;21.91;28.23;25.05;39.9;;37.46;35.9;32.76;29.75;36.74;40.05;38.67;;28.3;23.41;17.82;18.91;15.54;32.59;20.4
NO2;uur;µg/m³;20230118 12:00;20230118 13:00;29.99;24.3;29.4;33.5;27.17;25.49;34.81;29.87;33.76;45.17;41.23;23.3;27.68;30.76;16.73;16.03;8.39;29.99;12.62;30.11;3.13;19.41;29.75;32.75;34.79;11.58;8.37;27.58;;37.47;;33.64;33.13;29.48;25.62;32.58;36.61;34.59;;26.19;23.35;20.62;17.68;15.44;29.46;19.5
NO2;uur;µg/m³;20230118 13:00;20230118 14:00;25.67;23.17;23.44;33.57;29.13;19.81;20.75;26.13;30.07;39.23;30.69;15.88;24.01;19.53;9.4;12.79;6.6;25.03;12.86;25.51;3.66;18.03;16.47;31.24;23.06;;9.38;29.1;18.61;;;28.84;27.89;15.82;25.22;29.72;31.64;33.21;;24.17;21.69;18.24;19.75;16.76;30.23;19.47
NO2;uur;µg/m³;20230118 14:00;20230118 15:00;21.02;24.15;17.06;28.77;22.37;20.13;14.86;22.78;31.76;29.61;20.05;17.49;20.71;22.12;8.86;9.12;7.7;24.84;13.28;19.25;4.51;17.8;22.51;36.24;17.32;;9.89;27.37;16.99;;;26.91;19.1;13.2;24.39;22.62;28.95;25.81;;17.08;26.05;6.05;18.58;21.05;36.96;25.13
NO2;uur;µg/m³;20230118 15:00;20230118 16:00;18.23;21.08;17.49;25.24;16.63;18.6;16.44;19.71;30.05;29.95;19.83;13.7;15.96;22.45;7.43;9.74;10.42;28.49;13.61;20.85;5.24;20.86;22.08;35.33;16.46;;12.59;19.99;21.97;;25.08;33.97;18.91;16.04;22.06;25.7;26.22;22.91;;23.17;30.19;4.5;21.24;21.85;35.18;25.83
NO2;uur;µg/m³;20230118 16:00;20230118 17:00;17.84;20.2;19.52;34.08;23.95;21.64;19.78;23.07;32.33;28.6;25.32;15.08;19.81;24.22;10.61;11.64;11.32;34;13.39;24.49;4.5;22.72;19.94;27.62;20.32;7.64;13.01;18.42;22.88;27.39;30.09;30.82;21.11;19.83;23.5;27.61;31.07;25.1;;24.31;25.28;3.25;24.4;7.27;36.11;26.95
NO2;uur;µg/m³;20230118 17:00;20230118 18:00;22.93;19.93;19.94;39.26;29.27;23.4;24.38;32.58;46.35;33.97;29.46;16.28;25.87;26.07;11.44;13.56;11.58;31.44;12.14;22.04;4.55;22.82;24.88;32.14;21.17;6.31;11.51;17.69;16.19;30.82;27.65;24.8;25.08;19.6;22.83;26.2;29.91;26.37;;24.28;17.91;4.74;24.7;3.82;31.87;22.82
NO2;uur;µg/m³;20230118 18:00;20230118 19:00;22.41;19.3;20.67;21.13;21.84;21.76;24.73;34.33;38.13;34.33;35.44;16.51;25.97;26.55;11.68;15.73;9.57;32.68;16;22.57;5.28;19.92;16.35;26.59;16.52;3.02;12.42;17.95;22.22;24.14;25.39;28.42;18.83;16.75;19.93;22.46;30.14;26.12;;24.23;15.55;3.57;23.48;4.99;24.14;17.68
NO2;uur;µg/m³;20230118 19:00;20230118 20:00;20.71;17.79;22.8;17.53;17.74;22.49;28.6;27.54;30.91;33.91;31.22;17.65;23.26;22.8;6.84;15.2;7.67;30.31;17.63;22.75;4.65;17.95;11.84;16.07;12.76;2.79;9.15;15.79;16.17;23.66;21.27;27.43;20.06;16.39;18.5;23.24;27.37;25.35;;21.62;16.28;1.66;22.08;3.49;19.55;12.89
NO2;uur;µg/m³;20230118 20:00;20230118 21:00;18.67;17.4;21.17;16.12;16.2;23.4;30.77;26.82;27.43;31.29;28.35;20.65;23.65;23.18;5.09;14.82;7.3;31.7;18.32;23.31;4.21;17;9.93;16.9;10.86;1.78;7.76;15.56;9.44;22.26;21.11;17.14;19.21;18.3;18.11;23.28;25.6;22.35;;21.99;13.15;1.2;18.96;2.58;14.85;6.17
NO2;uur;µg/m³;20230118 21:00;20230118 22:00;12.85;17.85;16.41;15.84;14.83;23.75;24.49;24.08;26.09;32.32;29.59;23.12;20.8;24.86;4.81;15.46;6.85;34.73;17.6;24.74;1.28;17.38;8.82;14.72;9.75;1.51;4.62;14.35;6.94;22.44;21.46;15.21;19.85;16.89;17.01;22.55;24.61;22.18;;20.86;6.89;1.33;14.94;1.93;12.67;4.18
NO2;uur;µg/m³;20230118 22:00;20230118 23:00;13.96;16.92;10.09;15.27;14.79;21.78;26.41;20.42;23.82;33.1;29.97;26.83;18.05;24.45;5.14;16.37;6.76;24.8;14.02;29.05;4.14;15.47;8.67;12.47;8.37;1.27;6.5;10.49;2.55;16.14;14.95;5.36;16.07;19.97;16.74;22.02;23.27;21.6;;19.12;10.19;1.31;15.51;1.83;13.15;3.39
NO2;uur;µg/m³;20230118 23:00;20230119 00:00;13.08;15.92;10.24;12.79;12.32;18.63;25.78;17.03;18.13;32.86;33.33;21.48;15.17;21.76;5.14;14.86;6.01;22.44;8.15;26.17;1.69;15.62;8.78;20.22;7.36;1.34;3.7;4.17;5.23;8.91;8.57;7.77;7.27;16.63;16.73;17.3;21.33;19.29;;18.56;8.42;1;15.09;1.77;12.67;3.4
NO2;uur;µg/m³;20230119 00:00;20230119 01:00;12.99;14.2;7.25;9.79;;19.52;;15.29;16.38;29.55;27.34;24.41;15.18;18.77;4.78;13.41;3.88;14.55;3.83;20.76;1.25;11.63;5.12;9.52;5.22;1.69;2.58;4.15;4.73;15.53;16.17;5.62;14.29;14.98;14.25;19.75;17.37;16.2;;19.01;;0.98;12.47;1.36;10.69;4.58
NO2;uur;µg/m³;20230119 01:00;20230119 02:00;12.21;13.72;11.19;8.67;9.47;18.6;22.49;15.08;15.49;25.27;24.59;26.11;14.39;18.05;4.62;13.19;1.27;11.96;3.36;14.32;1.01;3.18;2.12;6.19;2.34;1.08;1.41;3.86;1.81;13.02;16.14;4.27;12.58;10.77;12.54;17.89;15.36;14.4;;19.48;3.52;0.68;9.57;1.32;9.4;5.45
NO2;uur;µg/m³;20230119 02:00;20230119 03:00;11.31;12.65;11;6.72;7.29;19.13;20.4;14.68;14.17;18.31;16.81;2.71;13.21;17.83;1.1;12.38;1.82;4.59;4.31;15.93;0.31;3.24;2.03;5.62;2.01;0.73;1.23;2.72;1.28;6.82;4.46;2.8;6.15;2.58;11.09;16.19;14.47;13.89;;15.8;5.07;0.48;9.54;1.27;8.04;4.56
NO2;uur;µg/m³;20230119 03:00;20230119 04:00;11.4;12.1;9.84;6.08;8.45;19.7;10.06;12.51;13.06;7.03;4.42;4.38;12.47;20.12;2.26;8.39;1.64;3.21;8.59;9.8;0.85;4.85;2.38;4.59;3.24;0.9;3.71;2.39;0.85;2.46;2.56;2.48;2.36;2.84;10.37;12.33;14.86;14.3;;14.25;2.93;0.98;11.36;1.29;5.4;4.28
NO2;uur;µg/m³;20230119 04:00;20230119 05:00;11.71;16.28;10.91;6.69;7.15;22.06;12.61;14.59;14.1;7.92;6.16;5.67;13.26;19.5;4.12;7.69;2.72;13.55;8.7;9.69;0.96;6.09;3.74;22.82;2.85;1.49;1.89;0.63;1.24;5.14;3.41;6.11;4.17;2.18;10.64;6.05;14.06;13.42;;13.04;2.12;0.33;11.49;1.2;7.9;3.66
NO2;uur;µg/m³;20230119 05:00;20230119 06:00;9.3;14.84;9.24;9.77;9.23;12.25;13.76;15.29;18.28;11.15;11.57;6.06;13.99;8.93;4.29;6.5;2.64;12.22;4.77;16.63;0.95;4.47;8.33;23.26;5.27;1.23;1.68;2.55;4.18;6.64;4.97;11.28;5.15;3.15;10.57;2.29;11.66;9.2;;6.13;1.16;0.51;9.05;1.02;14.45;4.52
NO2;uur;µg/m³;20230119 06:00;20230119 07:00;11.16;23.3;8.82;15.13;12.45;12.53;22.84;18.49;26.53;24.83;17.74;10.28;18.76;7.69;3.87;8.03;3.35;17.87;7.92;14.75;0.58;6.38;16.17;24.68;8.43;1.86;5.54;4.81;3.51;22.9;17.49;22.29;13.52;8.46;6.12;4.1;18.91;11.28;;3.82;2.48;0.42;5.76;0.75;20.4;8.14
NO2;uur;µg/m³;20230119 07:00;20230119 08:00;12.06;26.67;11.57;22.38;15.26;20.74;28.72;22.18;33.2;30.02;31.57;12.5;21.66;10.07;3.58;14.61;6.57;21.51;8.42;32.28;0.43;15.12;23.61;44.71;11.55;2.52;13.28;3.06;5.47;51.21;43.45;32.9;33.99;17.26;5.86;7.01;30.23;17.15;;5.94;3.89;0.86;3.74;1.19;19.02;6.71
NO2;uur;µg/m³;20230119 08:00;20230119 09:00;17.45;32.23;17.87;31.47;17.82;30.65;33.98;29.28;43.88;39.88;44.02;16.11;27.91;19.01;2.38;19.48;7.19;32.65;12.01;43.86;1.09;18.93;16.15;41.24;12.83;2.2;14.79;3.79;7.39;61.05;45.23;32.46;49.82;14.92;11.91;13.59;36.06;20.69;;7.91;4.68;0.97;3.17;0.89;17.31;12.01
NO2;uur;µg/m³;20230119 09:00;20230119 10:00;19.35;33.39;14.22;23.45;16.48;29.72;35.01;25.06;37.21;40.35;32.56;19.55;25.57;18.93;3.39;17.83;8.42;38.14;10.81;41.46;1.27;17.61;16.62;51.9;13.01;2.07;20.58;3.26;4.5;47.72;34.61;26.48;31.9;11.76;14.06;20.35;37.73;24.08;;8.64;3.59;1.86;3.03;0.64;13.88;5.49
NO2;uur;µg/m³;20230119 10:00;20230119 11:00;15.54;26.67;13.3;19.84;14.86;26.13;27.34;24.23;35.73;36.44;31;28.33;21.08;27.42;2.08;12.42;6.75;30.49;8.35;29.78;1.28;20.97;11.94;30.05;10.77;3.17;14.68;4.69;6.7;34.62;25.09;23.25;20.52;15.77;14.9;19.23;35.24;25.76;;8.71;3.43;1.21;3.8;1.62;16.23;7.34
